TempleteId	MapId	Positions
844	22	52613,22182;39068,30565;39567,32171;40982,28501;42623,29972;43683,31441;43899,34693;44140,28812;45666,24293;45753,29669;46605,27009;47350,23505;47409,33029;47689,21535;47866,33252;48186,15673;48632,19748;48771,16362;49026,26929;49173,30306;49585,31326;49786,22390;50231,25337;50262,31821;50819,18462;50895,19577;51217,22985;52017,17953;53452,22357;53574,20781;55078,21253;55486,9099;55849,6172;56048,13217;56075,18625;56124,5809;56514,12330;57211,11236;57536,6535;58165,7463
845	22	28481,69365;13274,54145;13525,52951;14051,52938;15961,51687;16067,58207;16079,51158;16526,51410;17508,58946;17683,58460;20417,56530;20785,57597;21171,56925;21200,57505;21655,66829;22047,66783;22066,67254;22422,67732;22687,67434;25658,70502;25812,70882;26406,70664;26675,64311;27310,64628;27526,70266;27554,65682;27647,64748;27685,69877;27687,65162;28128,69675;28891,69103;29087,68809;29091,66168;29130,67562;29553,67257;29648,66629
848	22	14977,13131;14736,13375;14782,13129;14831,13245;14907,13358;15187,13095;16025,12935;16230,12682
849	22	13671,51527;13196,52071;13373,52423;13392,51775;13623,51090;13729,50893;13948,50814;14000,51898;14386,50940;14774,51274;15002,51145;15216,50578
850	22	52643,65763;20929,33481;21514,41799;22194,42119;22555,38266;22883,39134;23144,40543;23932,41002;24465,44140;24467,37483;24752,36086;25176,39171;25811,41636;26096,42500;26564,45354;26652,40535;26749,43641;27898,44542;28271,40414;28354,41708;28484,45794;28506,37439;28575,35411;30006,46830;30507,47716;31165,46208;31598,39625;32659,44600;33197,47865;33847,40103;34280,45532;34304,43579;35735,44874;35879,48171;36251,49817;37149,48444;38501,39703;39302,45164;39455,41633;39673,48149;39901,52442;39966,46730;40399,50385;40593,43431;40779,47248;41394,49024;41512,45051;41542,46489;41892,60849;42276,58310;42292,53305;42532,55627;42603,46851;42626,50594;43097,46175;43705,48972;44172,60698;44663,56212;45128,61154;45461,50635;45574,54501;46726,61749;47646,55709;47736,62685;48199,53610;48821,63064;49003,60504;49372,57507;50465,61964;50774,64521;51103,56407;51878,62778;51934,65631;53031,66424;53035,61814;53868,67328;54051,57983;54098,64062;54502,68152;54930,60799;55132,68789;55719,69345;55972,70338;56542,58900;56623,63893;56699,69856;57298,61823;57328,71575;57466,70931;57731,72364;57824,66190;57945,74285;58500,56831;59167,63669;59187,72117;59856,70775;60330,57464;60416,73419;60723,71820;61101,69099;61860,65860;62008,73522;62507,71667;62892,73124;63694,73506;63958,59764;64354,61550;71589,62095;71640,66559;72477,71211;72706,67642;73253,72476;73681,73971;73704,68283;73720,65626;75040,74942;75128,72874;75244,68557;75248,66122;76231,70740;76894,71907;77649,70525
852	22	88250,76435
854	22	85503,80023;86943,75540;87704,71273;90904,70822;92243,76596;92550,67724;94134,72198;94524,74757;96352,78124
855	22	90761,70404
856	22	50690,13808;45124,25158;45178,24061;46398,27498;46556,27433;47474,23174;47508,27407;47640,23027;48106,21911;48130,22075;48352,20804;48392,16089;48634,20762;48786,13645;49140,12659;49259,16412;49322,27135;49659,20083;49937,26033;50005,22232;50125,22386;50285,24950;50513,13944;50566,8843;50703,18392;50730,23168;50812,18581;50979,9145;51224,12825;51694,12015;51807,18305;52030,22231;52315,6857;52540,11675;53399,11780;53409,12069;53452,19353;53494,22159;53634,21000;53785,22060;54232,8772;54294,8739;54625,15327;54802,15283;55177,8636;55371,9366;55410,6041;55522,13814;55673,14041;55750,18723;56241,21180;56374,11126;56441,10837;56535,4907;56582,20441;56631,11083;56652,5104;57015,18492;57935,8237;58269,7174;59760,8673;59947,10464
857	22	39456,16851;33432,25418;33452,26171;33651,24698;34829,25921;34907,25259;35023,24529;35347,23781;35922,23224;37410,13909;37466,20036;37949,19371;38006,18482;38138,14909;38422,17703;39032,19247;39045,20137;39378,15898;39389,14781;39670,18303;40261,17418;40753,15291;40980,16651
859	22	64375,59899;6652,35326;12162,41242;12559,40497;18579,38315;26788,46335;30840,48959;39838,39626;40779,40467;41799,42542;42428,43774;43520,45410;43708,60940;44126,46778;45330,65463;46017,61544;47539,63398;48606,63085;51381,67967;51411,64677;53217,66317;53804,69781;54967,68487;55327,53447;55770,75734;56679,54976;57016,70215;57998,73244;58197,74808;58984,56402;61321,57197;61947,58561;63355,59444;66535,60879;67791,60827;67832,59566;69598,60931;71547,62316;72423,63035;72990,61977;73505,64088;74408,65582;76029,64076;76355,75227;76564,76915;77208,74247;77500,72454;77502,71007;77771,63136;77868,66554;78176,76255;78755,65281;79097,67656;79222,74103;79579,71624;80113,75588;80337,69551;81258,65472;81498,72868;81951,67604;82415,69929
860	22	14206,19965
861	22	41529,36607;30473,32146;37788,34683;38413,32535;38585,32724;39742,35167;39985,37429;40741,34804;41319,31156;41341,38876;41760,33016;42686,40236;42794,37222;42815,29366;43049,29501;43167,31819;43169,37548;43424,34655;43673,25593;43932,41713;44393,45096;45151,28271;45195,41672;45221,29221;45606,23230;45998,41284;46353,27729;46355,23791;46643,34118;46646,38974;47326,35914;47473,27654;47536,33284;47601,36358;47630,23192;48600,20858;48995,47498;49114,38534;49233,29857;49366,23786;49577,27105;50026,38562;50340,32198;50546,25618;51740,17999;53202,38324;53282,35113;53358,20965;53398,19178;53580,22106;54237,51931;54532,15348;55450,37315;55480,50779;55485,48784;55652,18821;56025,13774;56140,21318;56374,52568;57294,54886;57372,18370;57373,51679;57475,50036;58158,52918;59575,54024;60384,50821;60678,52805;62178,55613;63012,53845;63171,51953;63731,49461;63808,54400;64518,54932;65238,54956;66060,50780;66685,58139;66693,49872;66723,55909;67043,52589;67387,54943;68641,57554;68883,56098;69738,54498;69773,53410;70945,57420;71718,61138;71915,56691;72492,59002;74153,62223;75904,62297;79555,61973;81449,62642;84520,68054;84566,64143;86876,65319;87540,65662
862	22	103084,57960;101807,55263;103342,57838;103450,60555
863	22	67411,10627;56715,10980;56716,12954;57602,11042;58054,8449;58923,10308;60250,10146;60359,8771;62900,12667;63232,8197;63573,13652;64006,10456;64450,7880;65101,14360;65246,10970;65254,12154;65487,14292;65613,7223;65681,10400;68170,10019;69323,16447;69420,12705;69460,9270;69581,13929;69701,8719;70314,17848;70493,13275;70813,7351;71685,16675;71797,14663;71938,10815;72415,12968;73303,9418;73563,15074;74266,15343;74922,6778;74946,7791;75003,13838;75246,12653;75291,6273;75303,14667;76020,11003;76124,13137;76609,8187;76616,9150;76637,10172
864	22	60681,35589;57649,37162;58822,35847;59515,35366;59575,37711;60120,23232;60183,34652;60237,20803;60269,31488;60675,33717;60760,28595;60996,38147;62003,20826;62254,37621;62443,33632;62579,35947;62581,34932;62638,32179;62737,27517;62742,34808;63213,39033;63582,24093;63708,41033;63891,20505;64081,34387;64649,34976;65260,37269;65341,39663;66433,35049;66486,41975;67074,38569;67828,42052;68117,22017;68119,35247;68606,37605;68873,39485;69264,37697;70237,37037;70336,35092;70371,36408;70545,23953;71480,38808;71689,23779;71831,35170;72405,38737;72983,35200;73529,36716;73544,23220;73640,35068;73972,36804;75736,25061;77128,26173
865	22	71148,37966;70368,38687;70647,38843;70845,37961;71020,37768;71067,38102;71185,38859;71571,37471;72225,37815;72238,37950
866	22	66803,52523;69793,52180;70025,53538
872	23	72906,28356;58477,29560;59888,29176;62123,23594;62439,28881;62668,31924;63103,22523;64280,28833;65849,24690;66345,28051;67330,22360;69911,26184;70124,32298;70576,30822;71186,35007;71650,27481;72644,32815;73475,28626;73722,32195
873	23	72176,42434
874	23	42248,36481;41504,35393;41952,35622;42107,35448;42175,38510;42308,38877;42605,36291;42699,36848;43040,38597;43104,37609
875	23	39634,63728;26008,56474;26690,61103;26711,65291;26985,55055;27737,67080;28014,62833;28777,58188;29261,67227;30296,66236;30463,64535;30512,61424;32050,56674;32758,54817;33096,59369;34189,58156;35693,57149;35746,60178;37096,60168;37265,66361;37815,62455;38245,59188;40058,67306;40401,61546;41290,66542;41356,64557
876	23	35004,59907;26686,55614;27154,60119;27651,64768;29031,55403;29207,57407;30101,61082;32195,55295;32258,64554;32407,59997;32621,57500;34066,56655;34222,60762;35070,64420;36905,58394;37352,59745;37753,64525;38189,61305;38660,56072;40443,65613;42238,59088;44068,56701;44189,60925;44964,64738;45994,62181
878	23	79213,90964
879	23	13938,47403;15621,46480;15637,50574;17532,57189
881	23	8758,76021;9293,82727;13886,80867
882	23	11463,7755
883	23	10406,57908;6906,70294;7698,69389;7891,70289;9114,58824;9296,66363;9376,65206;9506,60350;9691,59186;9737,57902;10022,67412;10629,58700;10649,67329;10880,56918;11284,68656;11443,67787;11465,67354;13229,65124;13883,61770;15420,63210;15982,63722;16731,56504;16900,64441;17372,66986;17427,63419;17633,56937;17819,60272;19760,60557;23359,72813;24421,73141;25296,72599
884	23	43878,24303
886	21	83282,42386;75775,37526;75805,38931;76132,37290;77899,37507;78298,38986;80241,42015;80485,36697;81911,42074;82432,43875;82970,40179;84196,43107;84979,37863;85595,43006
887	21	81724,35164;79651,34254;80688,33703;83342,34385;85311,36224;87212,35521
888	21	62535,35981
889	21	86105,58220;88836,57524;89626,62043
890	21	64754,34638;60966,35235;61903,35005;61932,35634;62435,36586;62736,34972;62740,35628;63485,35376;63665,34575;64217,35019;64471,34236;65233,34111;65534,34733;65838,33695;66452,34538;67150,33906;67161,33450;67373,34525;68593,33128;68860,33896;69788,33727;70483,34334;71193,33732;71703,34436;72664,34625;73296,33852;74048,34326;75577,34816;75970,34090;76849,34401;77335,33783;77987,34127
891	21	66335,57633;63350,64826;63915,56312;64181,67438;65117,53334;65590,64402;65986,55285;66437,59218;66617,54286;68103,63046;68536,57226;70170,60656;71442,63237;72399,60294;72909,64130;73207,60151;73784,66408;74735,58771
892	21	63718,19972
894	21	80399,18711
895	21	86793,7254
896	21	53622,4564
897	21	56477,14745
898	21	52774,7192;49848,4464;49972,6549;50626,7041;51619,6972;51965,8931;51967,4512;52949,4213;53107,10802;54789,10403;55058,4265;55175,7132;56347,4606;56823,7081;57623,6692;58295,4679;59794,7994
899	21	53021,10319;49455,4354;50229,9528;50286,10158;50810,6645;51076,9805;52077,7254;52188,4187;53010,11937;55005,10630;55677,4435;56055,9115;56468,10910;57550,4710;57809,6952;57995,8984;59248,10445;61604,7754
900	21	13273,32779;6524,30755;6553,33012;7554,41134;8972,32032;9514,32743;9801,39899;10054,35826;10444,30830;11035,38820;11719,31561;12972,31449;13135,40331;13757,39031;13910,41069;14523,34434;15116,38347;15253,39431;15358,31497;15784,35362;15956,41147;15964,34444;17097,31765;17340,35374;18328,36649;18346,41046;19898,34602;20016,35690;20218,32689;21981,34072;22758,37870;23044,35946;23105,36523;23388,34398;24068,39618;24893,34354;25405,35433;25778,38304
901	21	18564,26385;11532,26592;13975,27017;14075,25733;15781,28202;16157,25864;16519,27972;17201,25548;18024,27842;18858,28742;19517,25503;19641,27237;19705,24654;19738,29034;20781,30289;21028,26230;21074,27467;21831,30528
902	21	22816,13234;18986,12973;19386,14294;19501,15030;19798,15616;19992,12185;20539,14517;20774,20319;20839,14443;20899,13224;21007,21637;21095,22552;21251,19768;21727,17144;21783,14752;21841,21207;21925,11644;22091,12944;22200,17020;22376,20228;22401,22488;22469,21804;22613,16517;22650,22369;22999,11642;23023,23866;23446,14703;23870,20666;23909,21484;23913,23859;24025,13219;24155,22725;24159,11797;24397,11411;24459,11991;24632,24643;24872,14085;24890,21873;25132,25015;25213,24088;25507,19984;25754,21033;25771,11098;26433,19872;26496,10680;26984,13567;27174,14380;27466,21412;27583,10597;27946,12149;28174,13406;28397,18776;28457,21934;28644,17871;28646,15412;28799,16653;29168,10450;29176,14565;29419,21131;29651,12576;29734,11680;30154,18264;30263,12327;30264,16152;30568,19133;31312,13970;31943,16746;32226,19844;32314,18604
904	21	17771,59150;12418,58003;13452,60896;13735,57108;14058,57833;14373,59989;14737,58622;15044,58166;15157,57067;15318,59480;15329,60586;15831,57163;15873,58334;16077,59145;16358,59981;16825,61525;16916,57560;17054,62455;17190,58782;17598,63391;17775,59930;17943,61655;17976,65489;18161,57793;18350,62503;18611,56683;18924,59772;19309,62335;19470,57831;19669,56082;19748,58604;19795,63434;19985,59394;20049,61769;20773,61141;20920,64194;21038,62440;21556,62116
905	21	16584,61053
908	21	18131,59486;12917,66246;13624,62624;14233,58595;14862,61612;15645,58476;15698,56991;16446,66120;17136,59868;17270,63540;17639,61679;18645,57349;19053,61785;19208,59483;20499,65445
909	21	18819,62509;12031,65385;13437,59333;14430,62422;15342,66542;16497,62216;16614,64584;16770,58936;17288,57175;17863,58436;19556,58363;20063,59264;20691,61284
910	21	15049,68435;9121,62641;10132,64953;14021,68324;16563,68523
911	21	13666,64593;8596,63145;8907,65829;9024,60756;9146,64792;9472,62028;9540,63758;10057,61468;10167,62540;10484,66039;10622,63912;10785,65319;11005,67895;11313,62319;11404,67023;11669,64790;12223,61505;12232,63090;12378,67683;12397,66261;12661,69053;12827,65344;13234,64072;13396,62293;13532,68112;14011,61799;14011,66858;14396,67988;14398,65204;14673,68963;14876,63768;15109,66289;15122,62221;15309,66811;15456,69726;15589,68288;16061,65054;16112,68955;16178,67882;16740,64459;17182,65190;17294,63768;17785,65913;17807,68001;18850,68173;19563,67994;19800,66571
912	21	27636,68325
913	21	54305,35580
915	21	20827,42404;38417,35856;51094,36214
917	12	14308,24305;11797,26323;12091,25035;12590,21926;12842,26763;13035,27735;13056,23867;13747,22531;14294,26396;14823,22984;15263,21820;15527,24795;15747,28781;16073,31782;16263,29844;16484,23947;16908,26584;17680,27990;17862,25559;18468,30336;19411,21344;20418,25596
918	12	71047,19536;53197,16598;54627,21088;55364,18041;55412,15718;56970,15425;58282,21370;58544,16989;59611,14366;60590,22167;60754,17193;61013,20715;61868,18596;62170,16148;62481,12025;63373,14838;63664,15444;63795,20032;65664,15409;66895,16752;67810,19547;69194,20614;70019,20827;70681,18676;70755,16804;71138,15179;71566,13921;71589,16341;72132,17393;72364,19015;72513,20114;73123,18865;73660,19487
920	30	35595,11924;30370,18614;32013,18469;32045,8956;34151,17241;34530,13602;34539,8129;35448,13006;35847,14290;35930,10097;36283,18540;36872,9548;39115,13325;39245,18848;39312,21075;39650,8651;40964,21736;42360,22077;42616,15418;44752,16114;68158,10962;69195,13341;69713,7467;71021,11776;71189,5573;72828,14446;73717,7927;74040,13565;74411,20821;75446,11354;75701,19365;77195,20873;77343,14264;78312,11424;78477,22518;78547,7021;78987,10218;79875,15197;80201,17003;80292,14960;81171,25306;81238,9749;81424,6573;82717,17881;83502,10383;84428,6436;85626,8525;85861,16197;87719,12466
923	30	53943,17176
924	30	5701,13340
926	30	47533,51924;25677,38270;28256,35872;30588,37483;30831,57366;34762,63056;36683,32441;37451,39456;41484,59027;42552,43857;44814,36552;45445,32236;46060,43865;47977,33019;48223,40095;49226,50892;49392,37468;50532,31210;52204,33985;53040,29707;54803,31977;55137,53656;55995,39978;56807,38263;58201,30397;59101,46058;59425,36708;59428,32409;60648,48910;63673,40492;69259,38993;70993,35321;74494,34018;75854,40011;77359,36899;78232,38170
927	30	89922,61256;81045,65686;83094,62304;83325,64290;84329,60589;86386,61720;86830,60253;86956,62601;88783,62927;88792,60283;90463,63310;91205,58115;91228,59824;91412,62531;92042,60589;93181,62214;93856,59933;93971,60907;94189,61097;94244,64933;96124,62725;97849,60397;97967,64439;98685,58824;99288,62930;99747,64564;100304,60372;102347,58768;102745,59769;102931,61653
930	30	6110,54800;4491,53793;5049,53432;5139,53219;5758,47564;5966,47667;5980,51513;7855,54514;8336,56295;8546,56218;11818,45362;12174,53716;12235,58334;15493,40696;16247,55650;17875,41366;18729,55247;18932,44831;21286,57534;22351,45070;22474,53052;23213,58904
931	30	93034,57821;82783,63148;82902,62977;83490,61146;90363,59678;90477,59528;90535,58303;92373,57793;92995,57629;93739,57084;94785,59654;94865,59505;97523,58534;97986,54648;98478,58104;99890,58358;100103,58230;100379,54355;100408,54182;100982,57644;101124,57459;101216,54918;101583,56040
932	30	25279,47976;17854,41519;18903,44670;19573,44665;20129,42511;22363,45226;22576,55168;23086,52423;23267,58738;23424,58875;23726,42999;24164,47596;24824,43304;25501,54919;25627,52738;25781,57291;26439,50038
933	30	72332,60099;67587,38162;68722,44160;68898,43967;69794,44797;70732,42918;70838,42989;72192,60435;72291,60550;72371,39342;72740,37186;72761,32264;72819,62300;72858,58120;72903,32484;73014,58286;74095,33404;74202,33033;74367,33211
934	30	50521,46976;48806,47576;49145,46351;49305,46732;49581,48099;49658,48718;49679,45838;49948,47018;50211,49715;50493,46727;50552,44916;50623,44436;50907,49963;51218,48188;51459,49894;51633,43701;51791,51066;51883,42944;52230,52508;52409,42640;52916,52099;53589,42057
935	30	54801,47172;53542,45183;53799,45437;53829,45414;54060,52945;54121,52086;54268,45508;54306,44468;54336,43278;54457,51389;54535,43912;54798,45821;54950,52342;55123,48748;55181,50010;55522,47606;55602,46042;55713,50061;55758,51327;56085,52071;56132,46669;56235,48882
937	30	68012,48582
938	30	10704,46954
939	30	91677,49497
940	30	54171,82315
943	30	61460,58130;56273,41364;56282,41228;57234,47940;57762,56192;57779,56152;58932,34304;59526,60167;61452,58339;62185,42188;62286,55998;62347,55904;62463,36336;62875,48599;62980,48601;63064,58525;64624,38832;65308,48068;65413,53074;65679,35489;65748,40355;65764,35492;66261,41395;66604,55853;67036,40353;67051,40442;67618,62170;68383,57637;71639,59136
944	30	39488,37372;36509,58784;37481,36317;38357,55277;38561,58022;39209,40849;39244,40763;39625,37390;40000,44249;40303,53158;40682,61814;40957,49540;41404,60713;42146,39613;42195,39591;42256,65669;43235,35808;43353,53391;43423,46426;43531,62353;43611,62300;44486,45104;44589,45107;45870,49487;45935,49494;46103,33667;47244,55472;47338,55390;49987,40957
945	30	55899,45966;44985,55591;45875,46924;46639,56754;47267,69777;47447,66501;47600,35196;47768,30431;48283,42003;48910,45627;49506,46622;49793,60264;49831,48978;49984,32186;50359,49427;50712,47515;51014,42641;51256,38280;51323,57378;51345,52404;51677,35138;52613,42609;52655,51864;53519,55869;53575,40549;54125,44892;54183,52237;54854,47842;55387,43284;55692,31443;55844,33980;56124,53981;56420,58028;56451,48149;57466,44598;58415,61249;59117,65950;59208,26920;59775,43701
946	30	13627,55511;6947,45208;12534,53576;15121,41076;16717,48889;16884,43310;17873,55848;18451,48334;19515,51205;22720,58633;23357,47936;23513,55765
947	30	84833,42240;82383,43510;82609,46057;85613,40109;85653,48336;87681,44221;89534,41237;93791,48260;95403,41982;97592,40226;99011,43158;100840,55789
948	30	65013,15102;54966,7642;55228,6890;56532,3633;56658,7488;57222,10139;57874,9361;58694,5504;59914,4912;61549,9624;61870,5777;61985,16889;62279,8513;63098,14485;63135,14238;64067,16973;65232,12696;65685,15172;67504,16740
949	30	81647,71658;80384,71690;80579,75735;80734,69623;80762,70238;81178,73139;81642,67941;82126,74898;82458,73734;82843,66083;82853,84211;84721,66536;85134,69966;85482,73611;85825,80424;86314,67850;86345,83569;87133,67667;87232,77227;87459,71786;88505,71055;88985,67621;89031,72293;90442,66967;95111,74013;95510,67311
950	30	39863,87592;37477,94363;38326,87975;40347,85618;40885,92406;41786,100013;44334,94754;48911,98839;51152,95481;52223,96796;57203,96746;58837,84623;59450,82303;61723,86980;62231,90955;63671,94654;63848,95078;65061,85564;65460,93747;66319,89004;69924,87141;70016,83284;70687,82169;74636,86290;75132,95431;76130,93523;93389,95840;93727,98007;94890,91145;97655,99511;98380,98550
951	30	94687,95447;38918,98847;39471,96703;41200,96230;41820,98751;42269,86364;42811,98281;43498,86809;43990,84778;44612,88750;45616,83717;46930,95778;48935,83233;50216,84998;52271,92299;53862,92473;56981,92280;57288,92358;57340,93231;58850,92274;61376,92474;62432,92508;63367,89536;63780,94882;64047,95070;64684,95903;66218,88899;66369,89824;68384,93436;68577,93195;68682,88144;85329,99125;90686,97569;90701,100380;91803,96286;93461,96019;94013,97030;94118,96416;94276,94266;94944,98078;95464,94600;95929,92404;96415,93421;97965,97756;98586,94518;99099,97119;99502,96127;100410,101245;101567,99028
952	30	55651,85135;34576,93944;34909,91084;37029,94052;37254,92051;37578,98733;38220,89195;38384,99007;38768,96624;40765,91903;42230,96729;43336,93808;43712,94510;44084,96836;44366,88458;44706,84265;46511,79654;47008,95933;47489,93579;48253,89042;49858,79305;51214,92986;51886,96875;53404,96826;53511,79608;53989,83506;54165,82975;54503,90784;55948,86661;56087,84087;57967,84586;58147,80020;58482,90303;58640,96931;59182,93600;60366,88087;63671,79349;64132,84397;64801,95805;65070,78138;66234,96926;67162,78027;68575,89833;68793,92913;68988,93653;69118,86291;70279,87246;71334,86835;71903,100345;72983,88070;73122,95178;75472,91704;76297,94201
953	30	52790,34702
955	12	12585,27100
956	12	59291,6917;54860,8399;55695,10041;56258,7608;56629,6429;58815,9343;58913,5470;59585,8494;61833,7791;61860,5717;62565,4127;63563,9397;64626,6770;64677,4311;65574,10949;65657,12689;65840,5452;66408,3451;66774,13519;66948,6469;67568,9608;68029,13588;68835,12960;70423,9831
957	13	57401,46370
958	13	57495,46339
959	13	77800,17562
960	13	77795,17465
961	13	77749,17515
962	13	74724,37297
963	13	74803,37262
964	13	74800,37337
965	13	68477,59663
966	13	68435,59712
967	13	68520,59739
968	13	88427,67564
969	13	88421,67469
970	13	88372,67489
971	13	56759,64528
972	13	56784,64437
973	13	56113,61235
974	13	56058,61155
975	13	56030,61220
976	13	11777,60623
977	13	11866,60627
978	13	11814,60561
979	13	24358,67562
980	13	24442,67606
981	13	24435,67543
982	13	39963,46957
983	13	40005,46870
984	13	21909,33956
985	13	21980,33882
986	13	21977,33958
987	13	30517,20344
988	13	30463,20276
989	13	81963,49046
990	13	81991,49101
991	5	17032,9670
992	5	17010,9591
993	5	17101,9610
994	5	36413,9280
995	5	36335,9234
996	5	36429,9209
997	5	30256,47213
998	5	30244,47116
999	5	30205,47171
1000	5	30302,47156
1001	2	80308,43502;24018,41363;25998,39751;26015,52127;30578,50092;33882,54190;34137,63386;34847,31973;35709,33898;36199,55527;36752,45349;40026,20340;40497,48351;41361,70504;42769,67920;43600,36343;44916,64102;47309,59003;47761,71044;48217,31432;48979,24390;50136,63088;51515,69308;52236,63906;53151,29757;53251,67216;56477,26087;64842,56928;68577,56466;68792,51862;70350,26818;71232,34100;71684,62603;75091,18743;75099,21048;75670,65414;77223,27678;78612,42632;80637,41470;83505,41010;83818,34977;88081,34102
1001	5	37245,15041;21422,10287;21451,13128;26206,11664;28188,11618;30851,13111;35669,13333;36214,20742;37859,56429;37961,21435;39082,16358;41079,43409;44977,32699;47068,9416;47484,7778;47693,13560;49315,13878;49658,42308;49877,28317;51570,15148;51834,30761;52618,33986;53127,59676;54087,9035;55325,51692;55439,30206;55530,37657;55969,44037;56428,29361;56728,33872;57906,17241;58168,19307;58764,50781;59111,29553;59740,11944;60204,21846;60711,27191;60801,61947;61481,48989;61542,39295;61883,41059;69647,28495;71480,36234;72031,50374;76746,31673;76888,38987;77310,57349;78585,54919;79058,41018;80913,42048;83005,41978;86415,47220
1001	6	71557,16385;9484,7834;9617,7691;10392,39856;10479,13413;11583,36605;11715,28449;12362,18000;12652,28933;13882,33747;14301,75569;14972,8650;15303,13975;15421,4472;16260,11414;17481,29694;17570,6774;18458,38595;18605,46089;18765,24776;19055,13110;19253,72395;19881,64214;19889,30550;20238,9189;20264,56936;20297,37078;20966,48028;21029,14468;21066,13939;21133,41946;21602,65494;21683,18580;22890,34170;23190,9519;23640,42175;23837,36710;23880,72874;24025,22633;24583,41033;25623,57291;25786,65728;26049,27233;26849,55720;27064,39354;27991,74159;28949,39976;29296,38091;29587,6530;29972,39225;30380,41012;30515,63607;30646,13135;30747,10869;31131,68804;31548,34538;31749,18789;32034,56968;32238,52995;33656,54193;33685,58844;35006,64361;35046,67592;35069,38126;35624,4529;36843,59546;36927,64645;37294,12008;37482,39093;38434,7784;39078,50927;39149,53493;39246,17416;39336,56088;39859,61450;40270,43793;41017,36970;41034,67337;41210,48126;41471,22791;42112,64604;42269,19260;43774,50935;43858,40283;44374,30244;45782,35876;46688,49783;47388,19765;47434,21576;48031,16465;48099,48542;48594,44482;49613,37154;49951,32632;50945,25552;51763,49989;51883,39679;52305,21220;53739,12570;53878,38900;55415,28473;55467,5699;55698,7617;56144,23767;56225,4013;56455,19857;56823,15071;57067,5737;57392,33541;57617,45735;59348,26760;59373,8208;60808,25201;61570,32343;61800,6453;62370,22100;62688,16998;62841,43502;63005,11625;63627,10441;63769,26507;64113,9941;64188,6441;64236,13185;65764,9929;66419,20528;66794,13201;67120,37100;67144,23129;67267,16570;67323,28625;68029,13485;68152,26694;68495,8623;68525,32373;69163,10323;70173,14434;70237,15469;70316,19613;70773,42211;71111,27834;72325,18622;72477,25236;72744,32495;72810,35255;73015,38684;73178,42649;73216,30163;73429,15936;74063,40710;74289,36640;74669,11170;75359,3659;76639,14722;78026,10827;78464,5521;78922,14604;79350,3266;79586,14096;86847,37356;87366,34365;88214,32437;88323,35778;89034,31864;89747,30263;89935,36908;91424,31519;91582,37269
1001	7	68434,7572;7152,36342;8877,39992;9022,33533;15095,43248;17538,51396;24347,37204;24806,48008;30939,39319;30970,46270;31422,73637;43409,69309;52430,55709;59483,69468;62881,77482;64657,50838;64664,44995;64959,81475;65167,74473;65614,20736;66633,64426;68430,6299;68758,11469;69589,73937;69674,85722;70546,82832;70594,81498;71323,57628;72158,56108;72574,78662;72789,11586;72959,9337;73727,63133;74772,37143;76388,7292;76534,37523;76820,79615;77031,45314;78001,18358;78671,40024;78902,58014;79718,6195
1001	8	38560,57639;4318,17546;6317,14808;7128,38304;7642,33886;8018,29402;8732,12236;11938,7130;11988,32137;12664,56342;12667,13014;13073,38330;14179,18607;14635,51387;15189,12899;15391,33101;15497,59964;16213,28664;16663,48239;18916,61373;19139,9214;20530,46514;21007,20117;22021,57550;23552,28534;25704,22691;26082,15401;26284,55323;26302,25802;27281,18769;30172,47718;30553,20595;30774,57094;31843,6606;32788,59781;33539,55942;34785,53236;34893,56004;35415,63221;36392,11421;37035,59061;37142,51488;37418,55076;37986,6276;39444,56008;39854,50963;39955,58187;40136,54004;40645,63228;42243,12135;42300,9831;42314,61457;42538,56580;42993,26608;43167,51443;43427,16141;44556,60565;45807,7080;47831,14045;48569,41902;49167,36442;49610,24446;51361,15557;51932,22746;52656,19515;53356,17559;53797,27309;53987,39447;56493,14497;58105,45879;58138,37859;60718,50969;62837,27228;63042,39176;63323,59456;63883,47162;64010,51991;65689,16896;66533,39532;66651,23441;66659,67155;67160,91512;68459,49596;68770,12176;69219,16780;69238,61341;69550,26637;69710,93619;70554,91465;71168,67616;73523,94861;73661,29510;73963,12732;74106,87814;74416,71042;74422,7900;74560,90773;75067,16913;75250,61930;75473,64451;76259,4718;76716,22860;77037,91816;77098,81676;77198,58645;78099,33407;79476,3979;80199,82597;80299,70300;81170,19871;81393,25360;81536,79211;81663,30078;84455,85427;85527,31289
1001	11	57521,60269;9630,27973;10357,36561;13688,18059;15109,38258;15130,53678;19627,10082;19765,58435;22124,35101;24346,48215;24546,69709;26400,46058;26721,35689;26860,38085;27990,54614;28691,57501;29159,31455;29521,43276;32037,61429;32674,48025;33148,15519;33399,10230;33844,51934;34021,34298;34084,59712;34926,23996;36860,44544;36921,66825;37601,41111;40551,21113;45956,60496;46028,9510;47054,57365;48350,62750;48803,59143;51437,56506;52812,61583;53466,49232;54744,54537;55996,60114;57661,58615;62701,61197;62973,59581;66754,58399;67234,55113
1001	14	24397,14450;9372,5205;11668,9899;22681,8898;25273,12558;28223,3684;29341,26264;30559,15258
