TempleteId	MapId	Positions
961	9	6472,84984;3667,77412;4232,65825;4235,65979;4247,78207;4617,76765;4725,75265;4747,87613;4796,63392;4798,76929;4864,66646;5039,87756;5088,86229;5098,66559;5196,75538;5196,86026;5197,75280;5207,79572;5250,65105;5280,59944;5282,83869;5307,64951;5346,72860;5420,59677;5545,84023;5557,73042;5716,81637;5816,82934;5942,66598;5950,81390;6053,78485;6119,82445;6126,83605;6264,84483;6366,77783;6563,71471;6641,63223;6747,65481;6749,86694;6771,68533;6804,65328;6849,87919;6869,86460;6940,63942;6960,86926;7021,71608;7078,64069;7200,86477;7476,80565;7682,66433;7851,67764;8456,83866;8694,84069;8995,88303;9068,85515;9308,85689;9320,85515;9551,85984
962	9	6061,86200;3152,77410;3683,76902;4052,77480;4256,63451;4636,60832;4652,63123;4813,87968;5191,60865;5221,86991;5436,62846;5480,62484;5480,74805;5481,85156;5505,79747;5520,79490;5658,75003;5752,74719;5903,63166;5944,86009;5946,86977;5999,73672;6076,62401;6119,77736;6517,87357;6561,75507;6667,75813;6821,75601;7005,76610;7127,85346;7131,76208;7308,88315;7471,87918;7484,85582;7594,67728;7652,68047;7677,85800;7865,87085;7879,85218;8087,86806;8091,72964;8106,73216;8328,73074;8729,77989;8981,74401;9213,74269;9293,74611;9613,74979
963	9	6079,84743;3713,78414;3728,78569;4053,78757;4398,78027;4453,78304;4548,77027;4739,61714;4787,86747;4965,86032;5043,62660;5044,63650;5065,83152;5114,59655;5225,61661;5233,72277;5267,84286;5475,81252;5520,83736;5531,74239;5592,72783;5674,81314;5795,86250;5990,84452;6189,78007;6212,87175;6809,76536;6880,79375;7044,84673;7192,86762;7482,84605;7695,86182;7851,82693;8387,78704;8651,83751;8696,88144;8750,77206;8904,87959;8932,78233;9010,77949;9062,87235;9204,77164;9290,86053;9398,76919;9589,77180;9814,77990;10153,77752
964	9	21220,45564;17077,46182;17558,46799;18414,46440;19704,41582;19798,44403;20164,48250;20524,44740;21013,40183;21306,40191;21531,43559;22203,37241;22376,44680;22722,45640;22882,33883;22926,40636;22949,37302;23025,39546;23144,34514;23222,37510;23292,34780;23654,36413;24577,39031;24875,44890;25390,41546;25397,41698;26238,40770;26245,40923
965	25	45237,24790
966	9	60385,45139
967	25	44301,24506
968	25	45352,24693
969	9	39611,63763;36316,49512;36795,55568;37043,58282;37353,49027;37511,50051;37845,61282;37882,72542;38062,54869;38101,62221;38176,53160;38231,63693;38335,58767;38415,49548;38495,57513;38717,50680;38718,56355;39086,61228;39158,66843;39189,52197;39394,65063;39436,61930;39469,67785;39647,73643;39747,55244;39761,58176;39798,56639;39919,72048;39948,69179;40051,75402;40059,60916;40187,65389;40360,62490;40648,63949;40660,83141;40725,67731;40765,80756;40775,59253;40822,77017;40836,87168;40965,69072;40967,72855;41065,66691;41080,65297;41290,81997;41543,79711;42017,84779;42194,86942;42260,80736;42362,88431;43074,85359;43460,86449
970	25	45113,24693
971	25	44320,24599
972	25	44312,24806
973	25	44838,24580
974	9	31211,80261
975	9	65302,7564
977	25	36235,45892
978	25	51472,27427
979	25	39916,24955;39943,24963
981	25	39372,26716
982	25	39369,26600
983	9	45336,74600;41872,57385;42049,53729;42065,57676;43147,57253;43334,56477;43553,75594;43678,75072;44182,76163;44183,74030;44195,75276;44510,63529;44534,60032;44596,75465;44637,74216;45146,74576;45295,60493;45368,73671;45380,60793;45441,75098;45484,74854;45543,73909;45645,82454;45811,75968;45955,62491;45958,82448;46126,61277;46295,71598;46407,62512;46531,81688;46585,74844;46673,80307;46858,81727;46947,80507;46988,61687;47107,71638;47304,72326;47575,64613;47782,62736;47876,62304
985	27	69801,29609;67761,30117;67900,29517;68750,28360;69448,30359;70286,28259;71186,30163;72952,28167
987	9	9208,85396
988	41	9684,33873
990	9	46890,70736;4525,62001;5519,61814;41794,57693;42597,53130;42696,60657;42774,60920;42864,55237;43381,54478;43589,63234;43616,59444;43624,56885;43833,60777;44159,60151;44445,63918;44457,62129;44565,64708;44659,71382;44694,58795;44925,71169;45140,69313;45179,60780;45245,65135;45363,71554;45785,62875;45789,79743;45966,79377;46090,62779;46235,68922;46266,61682;46569,61794;46612,69750;46705,74057;46706,69457;46788,71555;46984,70430;47093,71312;47190,70185;47354,69653;47502,64946;48213,69805;48789,70345
991	9	46291,41305;38731,39175;39756,40781;40632,42450;40954,42045;41827,39050;42166,41682;42726,41513;42791,42280;43009,41814;43745,42264;44045,41731;44342,40615;44591,42204;45317,41236;45456,42946;46091,42387;47931,41239;48285,40383;48547,40068;49549,37680;49841,39771;50070,40051;50345,40698;50428,42356;50856,41989;50970,42461;52148,42354;53831,37112;54042,38461;54782,42043;57062,42676;61041,37432;62082,41266;63220,42372
992	9	45263,74616
993	25	39789,28037
994	9	18987,48289
997	25	38944,25266
998	9	19727,75266;13625,75038;13636,75237;14137,75970;14137,77098;14144,76345;14144,77473;14661,80894;15407,76056;15683,76141;15965,75991;16403,75197;16461,75062;16757,77269;16816,77169;17271,77574;17308,77473;17330,58541;17433,58152;17454,77964;17682,58854;17832,57937;18012,77066;18151,58884;18187,77075;18363,58087;18458,58592;18681,75468;18983,74668;19022,75486;19106,74038;19243,73238;19268,78199;19304,78429;19520,74406;19563,60075;19732,73781;19808,78547;19823,58493;19877,59216;19963,59636;19990,57599;20048,78351;20158,60287;20404,72523;20438,72331;20506,58706;20510,72543;20564,59865;20568,59331;20569,57983;20640,78300;20672,73020;20707,73683;20713,77856;20764,78303;20913,55816;21091,76991;21103,73086;21111,73183;21119,55547;21146,55054;21170,55986;21358,78033;21384,56165;21392,77910;21622,72056;21623,71910;21786,75085;21840,60253;21971,59986;22017,55896;22256,70839;22309,60034;22311,58780;22352,70843;22407,72768;22605,60324;22804,71470;22816,71377;23170,59747;23470,74035;23488,69791;23544,69606;24160,72505;24184,72874;24270,73003;24578,72226;24701,72239
999	25	39318,26655
1000	9	18754,84932;16037,80590;16037,81471;16037,82389;16037,83307;16037,84230;16037,85148;16695,79961;16951,81592;16951,82592;17306,79961;17633,81592;17633,82592;17656,84224;17656,85290;17661,83866;17661,84932;17775,88079;17804,88606;18102,80577;18105,80927;18106,80192;18196,85290;18201,84224;18201,84932;18206,83866;18367,86941;18509,88066;18537,88593;18551,87383;18559,80192;18563,89242;18571,80577;18578,80927;18746,84224;18749,85290;18751,83866;19075,80577;19075,80927;19079,80192;19186,86678;19195,87333;19210,89172;19550,80927;19551,80577;19554,80192;19742,86678;19751,87333;19782,89193;19846,85290;19848,84224;19851,84932;19853,83866;20072,81592;20072,82592;20395,85290;20400,84932;20402,84224;20407,83866;20450,87398;20480,89215;20497,88644;20520,88046;20599,86933;20607,79961;20754,81592;20754,82592;20945,85290;20950,84932;20963,84224;20968,83866;21218,79961;21257,88644;21280,88046;24125,76375;24350,76371;24584,74327;24584,74629;24584,75462;24584,75764;25216,76375;25442,76375
1001	9	18086,70086;18990,70320
1002	25	40340,23305
1003	27	51651,39446;49918,39192;50148,39248;50242,38945;50384,39309;50454,39013;51867,39245;51974,41290;52072,39246;52191,41513;52192,41289;52784,41117;52786,41500;53400,39533;53404,39316;53600,39290
1006	9	12617,7879;6709,7828;7142,4594;8002,6155;8152,8546;8465,9822;8482,4215;9263,4639;9350,6940;9850,5442;10068,9063;11207,6602;11416,10686;11814,8951;12903,10030;12942,11946;13540,6723;14127,7680;14899,12028;15434,10330;15532,8750;15651,6492;16953,10359;17403,8909;17528,11721;17847,12921;18312,7211;19421,8152;19487,13794;19549,11920;20477,13323;20983,15841;21542,14062;21723,16817;21828,7897;22434,12736;22634,14686;22897,9378;23131,19440;23308,16188;23451,10272;23994,21732;24230,17703;24488,19435;24766,15740;24773,9724;25283,20904;25955,17995;26176,19193;26327,21202;27375,18175;32396,21234;43571,6284
1007	25	41341,27555
1008	25	41228,27480
1009	25	41257,27659
1010	9	45614,33541;35465,29393;35698,34455;36142,34476;36353,30588;36558,32280;36630,31312;37166,31526;37170,32041;37904,29417;39057,28492;39113,28201;39129,28982;39918,35052;39962,34740;40260,34891;40390,25643;40698,25707;40763,28372;41280,26252;41418,33923;42470,29941;42501,32115;42603,31563;42899,32282;43021,34229;43069,33956;43104,28717;43167,31523;43195,26657;43301,34076;43362,32037;43377,26887;43451,32286;44052,34040;44101,33767;44110,25117;44332,33886;44947,32485;45051,32767;45724,33216;45744,31681;46397,31723;46666,34704;46839,32497;46908,34704;46939,26372;47103,32619;47300,33231;47445,33562;48049,34543;48180,24924;48799,34252;48883,32272;48893,33953;49024,32381
1012	25	35739,46505;39556,31054;40968,27036
1013	25	39100,26140
1015	25	42447,37350
1017	25	40527,22239
1018	25	42450,37422
1019	6	85064,73791
1019	8	17675,82404
1019	15	57019,97821
1019	25	49949,41651
1019	108	69362,63118
1021	9	53785,30757;34548,19440;37471,18770;38059,17375;49575,29171;49808,18696;49930,15651;50148,30291;50392,19557;50548,33775;50720,21096;50725,26200;50949,31844;50968,27992;51014,18267;51469,20328;51531,30684;51562,23783;51672,14029;51724,33702;52254,31805;52460,28297;52677,18807;52746,20594;52992,25547;53073,32941;53129,29900;53478,27597;53710,34290;54176,20634;54210,26311;54579,32406;54583,24638;54634,29588;54699,28045;55400,27280;55508,32702;55591,30518;55813,19982;55821,34078;55933,29465;56000,23539;56178,22143;56529,25587;56647,31275;56804,20910;57056,34602;57264,28147;57357,33516;57593,29831;57629,31196;58411,22449;58596,23775;58897,27558;58919,26414;59265,22097;59540,24231;61011,24825
1022	9	43721,29448;35916,31319;35958,32312;37271,32617;37297,31034;37557,31850;37998,31631;40199,31545;40199,31969;40721,31277;40729,32140;40767,29459;40991,34398;41008,28632;41040,33718;41107,34034;41614,29368;42027,28168;42148,27670;42149,25604;42276,29616;42800,27221;42814,28704;43501,33431;43617,25647;43742,28477;43793,27439;43861,30547;44045,30547;44063,29694;44170,24831;44511,31078;44523,28210;44641,26938;45021,30366;45376,27058;45631,28862;45833,28259;46118,29448;46195,27629;46335,29221;46415,27938;46580,25657;46937,29803;46948,28627;47194,29221;47667,30120;47690,28435;47702,29779;47886,27763;47905,26940;47955,31255;48743,32954
1023	25	51213,31396
1024	9	54816,78438;50213,79042;50288,73313;50408,75453;50636,77311;51151,72343;51350,82143;51916,78617;52058,80366;52480,74425;53210,79129;53345,77188;54003,80021;54141,81929;54410,71825;54512,76316;54709,80771;55011,81963;55542,70136;55728,77031;55921,78147;55957,81130;56103,80079;56476,72458;57108,80588;57128,74940;57162,77928;57984,79900;58255,73500;58412,78881;58541,75213;58688,81840;59617,70939;60116,79424;61078,72443;61147,81670;61490,74387;61591,70791;61984,72769
1025	9	19905,47978;16938,45832;17288,45920;17646,45635;18030,44220;18206,49294;18265,48362;18352,47494;19193,48033;19203,43394;19357,49824;19834,48247;19943,41364;20342,47731;20415,48960;20434,44040;20553,44247;20710,47999;21390,46259;21867,43580;22156,46407;22380,39165;22501,39157;25357,40756;25637,40681;25737,43777;26178,43676
1026	25	49268,28879
1027	25	49510,28879
1028	9	46294,67507;42668,68141;42847,67722;43058,68254;43204,67968;43528,66854;43617,66664;44075,65590;44452,65827;44458,66892;44499,65330;44911,65928;45374,69566;45593,65922;45701,65140;45948,70376;46251,67123;46306,70240;46700,68131;46929,67083;47149,65307;47164,65139;47229,66515;47418,68659;47473,66305;47569,66650;47621,69015;47749,64862;47844,68682;48047,67580;48071,67886;48114,62516;48205,68412;48273,67776;48546,66778
1029	25	44015,49031
1030	25	43942,49158
1031	25	49014,40693
1032	8	34128,66502
1034	8	40886,41744
1035	8	39870,41670
1036	8	63224,49200
1037	8	40620,41549
1038	23	48702,9508
1040	23	42073,10070
1041	25	40557,22215
1042	25	41861,31492
1043	8	8468,35553;5708,36497;5797,37639;5807,36036;5846,36832;5847,33617;5860,32855;6316,36008;6318,36812;6324,37533;7150,32317;7397,34644;7588,36533;7649,34485;7751,38052;7790,32203;7890,36834;7921,34663;7959,33093;7968,33391;8154,36827;8253,31226;8291,38126;8405,37558;8566,31005;8593,37284;8824,37524;8828,38600;8840,31256;8995,38600;9009,29743;9073,35899;9341,29749;9560,37794;9725,33019;9750,30289;9783,32708;10498,29795;10584,29924;10647,31217;10804,31203;10837,29363;10863,32650;10884,34145;10942,33834;11731,34597;12046,33079;12438,33784;12894,33986;12920,33671;13445,32418;13856,33419;13901,32619;13927,32304;14723,35474;14928,34597;14988,36175;15295,35090;15629,34013;16448,31823
1045	8	7574,33250
1046	25	39021,32044
1047	25	51019,43564
1050	8	9655,13231
1051	8	6631,11964;3437,14826;3445,14994;3477,13000;3628,12327;3674,13957;4190,13057;4214,13454;4295,11382;4582,13224;4974,12213;5121,12223;5252,10899;5267,15441;5455,8711;5680,8981;5804,10902;5818,8671;5823,15434;6040,12802;6046,13467;6706,14355;6906,10270;6927,8418;7024,10498;7191,11091;7196,10297;7225,19644;7291,14361;7316,11081;7339,11954;7364,15285;7450,8433;7631,18359;7682,18959;7682,19110;7682,19505;7716,8879;7953,14361;8030,11966;8166,8452;8468,18819;8702,8447;9140,8742;9165,18484;9255,8409;9741,18029;9773,8390;10225,8722;10286,18048;10737,10502;10751,18438;10760,8710;11642,10468;12137,18132;12699,8471;12729,18235;13122,8741;13154,6719;13260,18439;13297,18006;13377,6722;13767,18432;14043,8497;14750,16985;14750,18468;14948,10062;15151,8176;15607,7183;15936,8180;16223,7316
1052	25	74328,21041
1053	6	85081,73902
1053	8	17706,82482
1053	15	57210,98077
1053	25	49392,40691
1053	108	69436,62768
1054	8	70411,85421
1056	25	51044,43490
1057	8	71571,92370
1058	25	48721,25238
1059	8	82972,82063;79207,80764;79399,80313;79671,82870;79703,80608;79855,83493;80042,81570;80096,79408;80161,81245;80200,84312;80389,81551;80400,79703;80795,80578;80992,79456;81078,80857;81177,83987;81296,79751;81454,82243;81499,81818;81535,83646;81792,82076;81815,80288;82011,80871;82324,85383;82578,85162;82657,85491;82764,79052;82851,83049;82902,79437;83019,83655;83062,79102;83097,87911;83544,81696;83549,88395;83611,79597;83685,81388;83890,81602;84047,83395;84161,87091;84245,83694;84383,87290;84439,83448;84463,80326;84501,86977;84571,84043;84645,80606;84689,86225;84706,82693;84871,86042;84877,84267;84965,83828;84988,82942;85051,80401;85070,82605;85279,80767;85338,83210;85588,81060;85595,83449;85638,88109;85709,81598;85719,83142;85944,87015;86067,87293;86267,85529;86341,87078;86376,85102;86650,85317
1060	25	45685,49732
1061	8	73060,93372
1062	8	67028,88812
1063	25	51402,27317
1064	25	39776,78754;36645,40846;36788,80177;39721,78784;39809,76709;73771,22409
1065	25	39786,76634;36953,80030;39756,76131;39849,76637;39854,23342
1066	25	47286,37473
1067	25	36630,40769;75058,20089
1068	25	44665,45364
1069	8	70219,87660
1070	7	45566,29510
1070	74	8415,10209;8421,10297
1071	5	18940,65521;19718,30952;26711,18839;45091,21004;67551,24262;90355,46901;99679,83005
1072	25	44510,45353;44587,43577;51197,31318;73767,22106
1073	5	15930,57406
1074	5	13764,58735
1075	7	44362,26651
1076	7	69017,57571
1077	7	70974,58749
1078	25	45558,49762;36608,40946;45690,49607;75039,20007
1079	7	24556,12453;25158,12457
1080	7	19274,13998;10255,18186;10573,13694;10590,13096;10597,12144;10604,11425;10626,10476;10627,9910;13091,25834;15171,12081;15180,11475;16727,12113;16739,11472;17687,13514;17698,14238;19067,13494;19082,14230;19116,14002;19806,12606;19821,13295;19856,14546;19859,15220;20863,12608;20869,13287;20912,14537;20922,15201;24390,10022;24407,11586;24704,19668;25335,11583;25350,10030;25732,19395;27109,15564;27666,15582;27995,13501;27997,14327;30107,13487;30110,14259;30717,31446;30881,31337;31134,17298;31147,16743;33635,14202;33640,13530;34253,14861;34359,14827;35582,19939;35779,13521;35782,14245;36305,19800;36608,24784;36972,13595;36973,14356;37330,30513;37341,29973;37348,24639;38885,14500;38903,13458;39616,6701;39949,9668;40076,5601;40221,5631;40354,6763;40700,9666;41292,17383;41621,29881;42145,29886
1081	7	41725,28696;42069,28705
1082	7	10915,7939;11872,7954
1083	7	40870,14097;40889,13754
1084	7	14371,81710;13825,81625;13878,81649;14470,82107;32978,83034;33624,82012;33831,81780;46868,74389;46898,74232;47259,74199
1085	7	47197,27010
1086	7	47160,27102
1087	8	30696,51772
1088	8	59801,22680
1089	8	56536,24658
1090	8	57612,24082
1091	8	60666,19885
1092	8	48371,26845
1093	8	61374,19838
1094	8	61218,25096
1095	8	30487,57906
1096	8	59190,17595
1098	8	45143,9500
1100	8	37105,34441
1101	8	43419,52814
1102	8	38256,62470
1103	8	36426,55786;35707,53334;35951,55788;36943,54603;37211,58209;38062,61475;38269,60957;38481,61465;38830,59754;39211,62271;39219,52809;40544,51989;41596,61022;41842,61625;41964,61020;42676,52298;42681,52819
1104	8	41776,60535;33589,57105;36251,55047;37904,54171;38237,57495;39614,63705;39639,58447;39682,63700;39694,58487;39869,51800;39908,51855;40235,53646;41488,62911;41734,50705;41756,56883;42238,58883;42241,58817;42894,56880;42928,60631
1105	8	16064,55788;12844,52439;13039,50480;13137,59536;13139,54277;14025,56051;14048,51384;14146,57938;14291,62325;14314,60347;15628,52932;15885,58582;15961,61781;15988,51474;16218,63632;16299,57095;16756,60155;16784,53760;17458,58265;17533,52314;17665,64960;17885,56083;17969,54739;18131,63227;18501,60317;18682,53182;19098,64948;19243,57935;19458,61009;19556,54951;19655,51453;20025,59584;20051,56521;20237,63521;20393,58102;20610,48062;20836,53470;20901,65024;20907,55286;21180,51766;21492,63065;21514,59649;22006,54539;22093,56301;22776,64491;23126,61414;23456,57856;24136,53324;24516,62852;25449,56604;25501,64286;25528,58288;25860,60853;26168,54192;26743,62625;27061,58875;27251,56036
1107	8	7578,33150
1108	8	74749,27161;70202,12940;70363,16133;70402,22682;70548,14347;70737,18555;71481,22919;71825,26296;72847,28110;73008,24982;74325,17530;74682,29552;74707,15321;74858,18085;75136,25204;75344,14207;75498,13619;76046,27982;76203,25965;77161,17351;77411,27666;77449,18682;77607,24375;77675,16328;78091,28856;78474,26789;79408,18097;81394,28474
1109	8	42585,22598
1110	8	40738,20891;30349,8694;32654,7588;32940,10404;34074,8969;35063,11832;35693,13385;36782,14192;36861,12051;37233,9182;37421,24017;37880,10554;37989,22672;38177,24592;38629,23480;38633,21137;38673,17579;38878,15423;38976,13049;38997,20269;39042,18356;39084,21559;39204,22501;39219,19589;39524,21548;39595,21053;39603,24651;39670,23526;39809,15765;39927,18382;40065,9301;40315,19135;40587,24031;41288,18830;41294,16697;41323,19977;41327,17789;41585,14427;41593,15820;41617,22847;41735,21899;42120,18987;42306,20160;42343,22478;42716,16907;42837,22483;42865,17926;43131,21832;43211,15537;43286,19651;43598,20391;43602,18680;43621,20920;43851,22513
1112	8	37480,52166
1113	8	37414,52061
1115	8	47997,24052;50369,18624;50369,21427;56484,23121
1116	8	47868,24121;47936,23907;50239,18693;50239,21496;50307,18479;50307,21281;56355,23190;56423,22975
1117	5	11947,3922
1118	25	41480,24353;51215,31498;73629,22172
1120	25	39687,76125
1121	6	47698,22237
1122	25	73820,22116
1123	6	57361,14716
1124	6	57592,14700
1128	37	11915,12217;7039,10484;7838,21561;11093,10590;11176,10572
1129	5	33435,58325;33035,57982;33050,57365;33061,58362;33434,57960;33830,58323;33837,57674;33847,59017;44734,49230;44738,49503;44745,48951;46019,49230;46025,49506
1130	5	45618,49113
1131	6	45710,27585
1132	25	33552,20008;33990,20058
1133	6	47368,27376
1136	6	64394,20427;60872,18339;61233,15715;61312,17055;61364,25400;61515,19645;61542,24179;61598,22104;61660,27114;62289,16054;62515,23506;62619,21358;62639,17661;62755,25559;62892,27117;63161,18685;63193,16176;63264,19793;63424,24072;63646,21658;64444,25691;64504,22667;64542,19192;64581,24607;64648,17578;65045,27155;65203,23114;65251,19378;65281,21591;65453,16477;65820,18684;65871,22094;66034,15402;66070,24266;66203,20182;66379,17470;66748,25970;67070,18665;67346,27360;67375,20224;67418,21571;67557,22649;67565,16988;67569,24592;68276,17845;68388,21347
1137	6	29838,8359;29014,9131;29050,8978;29404,8958;30703,7762;30847,8076;31013,7835;32140,4598;32226,11456;32471,4512;33142,9349;33368,9216;33537,9544;35101,11745;35654,11451;36469,12936;36762,6048;37711,5671;38491,11631;38706,6297;38751,6464;38865,5968;39838,5555;41946,7028;42094,7340;42184,10628;42283,13678;42305,7067;42352,10840;42772,11478;42865,10739;43236,14364;43988,11330
1138	6	36080,6154
1139	6	35470,6942;29636,7065;31192,5744;31425,10998;32111,11604;32196,12453;32319,4859;34055,5752;34532,4720;34819,6857;35061,11903;35771,7154;36588,7274;37015,5808;37350,5745;37533,7173;37946,8489;38400,8098;38443,10302;39480,6771;40413,11580;42126,11329;42420,15274;42580,15092;44066,13443;44102,11588;44190,13400;45431,9060;45434,9703;45647,8832;45765,9127
1140	25	33399,21478;50909,31412
1141	9	56931,40672;45688,39928;47609,38213;47690,39352;49118,40739;49996,42496;50158,41522;51505,41723;51547,40704;51727,41203;52762,39547;52827,38380;53008,40084;53540,41514;54234,41210;54766,37743;55331,39652;55761,41297;55836,38661;56495,37331;57226,41548;57236,39551;57314,39377;57798,38217;57837,38755;58189,42156;58629,41520;58697,43943;58880,42294;59032,38832;59074,43955;59192,40376;59375,40519;59514,37365;59667,37424;59870,41803;60203,44832;60212,43695;60233,39053;60696,45192;60776,39854;61133,41296;61354,38686;61901,43034;62184,39032;62582,39933;62687,43208;62837,39880;63359,40693;63828,40077;64084,40920;64620,40737
1142	25	33111,21309;33269,21687
1143	25	33242,21274;33365,21615
1144	6	43363,25266
1145	6	42828,24562
1146	6	47765,24430
1147	6	45496,32056
1148	6	44442,22287
1149	6	49435,23771
1150	7	28668,29172
1151	7	27397,25174
1152	7	26985,23617
1153	6	48736,30065
1155	7	74078,72266
1160	25	33021,21509
1166	25	32651,22239
1167	25	33093,21676
1169	36	18179,23825
1170	30	71385,53477;68621,49698;68684,52858;68739,49519;68923,52895;69455,53985;69603,54042;71587,53056;83799,42700;83832,42581;84016,48384;84168,48463;92115,49266;92209,49033;94630,45175;94755,45203;97799,45043;97916,45031;98758,50088;98802,50231;99554,47618
1171	30	35031,51822;8542,46277;8731,46331;15065,54029;15293,54015;19084,60806;19207,60640;23851,47698;24068,47654;34678,54896;34853,54960;35025,51982;36627,49928;36721,50055
1173	1	20747,38422
1174	30	15713,29732;9182,30704;9322,30720;10690,30133;10802,30226;12220,31174;12332,31283;13164,30165;13261,30262;13995,31367;14030,29223;14121,29327;14130,31447;14609,32323;14872,30420;14975,30491;15604,29645;16319,28844;16403,28931;17137,32313;17141,36217;17169,36345;17552,31600;17579,34479;17690,34527;17961,27812;18105,27815;18325,33043;18808,29160;18841,32399;19141,28566;19553,33895;19756,29626;19991,36549;20051,33156;20055,28987;20119,36669;20652,30124;20703,34748;20964,29429;20993,31542;21001,31708;21175,34038;21980,35581
1175	1	18487,24899
1176	1	10233,28212
1177	1	20829,38408
1178	1	19718,30306
1179	1	26222,10027
1180	1	22937,18350
1181	1	27478,23931
1182	1	14802,26595
1184	30	10458,22422;3953,22123;4597,19559;4614,29692;4869,19701;4889,24224;4931,19771;5386,19402;5641,27803;5670,20757;5962,22199;6244,30607;6820,23687;7325,21641;7490,21561;7974,30026;8024,22888;8719,25034;9245,22400;9381,22138;9440,23942;9786,24373;9866,20363;9917,20225;9980,20355;10497,24515;10561,24887;10602,22047;11538,23627;12462,19869;12500,23071;12686,22964;12909,19196;13107,23079;13757,20459;13799,21145;13853,22985;14353,23590
1185	25	41943,18615;13853,90727;16011,87312;19743,83856;21210,86475;24165,77331;25179,72243;30202,69060;32665,65453;34107,57047;34522,60627;40102,16881;40168,19332;40575,17668;40735,17740;44010,20577;44196,81406;44270,17865;47252,16309;47504,19494;48378,21571;49153,81873;50005,17688;50484,24311;53074,17616;56540,81238;59020,14450;60262,12043;61289,85779;62829,92081;68962,86926;72431,62119;74194,66797;75665,93871;76853,61384;78011,80840;80675,76576;80692,56367;82070,54065;82843,79125;83786,54208;84139,75003;85453,87683;86997,22223;89246,18266;90572,44372;90589,55298;91402,82677;92049,38299;92217,89927
1187	2	56621,74862
1188	1	26337,9885;22800,18249;22867,18460;25615,9752;25917,12096;26230,9484;26561,9674;26724,9167;27107,12062;27281,13578;29389,28270;30164,28289;30350,28106;35758,13222;36249,13598;36267,13845;36363,13940;36913,15046;37056,14785;37133,14974
1192	25	39458,26020;39729,17566;51397,27385
1193	30	13172,22979;9327,22343;9359,22258;10491,22228;10592,22279;10686,22224;11569,23916;11614,23840;12533,19580;12626,19627;12736,19205;12760,19098;13729,20865;13828,20755;13858,20891;14086,23421;14212,23279
1194	2	62327,69129;59800,69395;59899,69249;59970,69475;60811,68557;60855,69229;61029,68683;61051,65739;61606,69454;61690,67832;61964,70427;62873,65493;62989,69828;63152,67835;63713,66753;63986,69911;64187,65671;64702,67129;64936,68470;65085,70002;65164,66415;65176,69914;65176,70636;65187,70458;66010,65438;66275,69173;66489,66119;66678,67358
1196	6	22496,41101;18495,39187;19587,38223;20217,30611;20984,39484;21192,31727;21323,30646;23107,43982;23363,34143;23466,40807;23594,33111;24163,41752;25297,28748;25852,27512;26396,28650
1197	2	60868,63898
1198	2	40035,48303
1199	2	35807,39362
1200	2	37058,45121
1203	25	40432,22026
1205	2	22329,67945
1206	5	15980,60193
1207	9	54737,63405
1208	2	84526,68497
1209	2	84584,68357
1210	2	84551,71130
1211	2	84565,71224
1212	2	84449,68370
1213	2	86078,67591
1215	30	11851,20421
1217	30	13465,22481
1219	6	55573,20033;51482,16491;51548,17342;52115,18100;52275,16508;52398,15574;52985,21847;53172,19391;53584,22343;53592,20804;53707,26126;53721,23822;53755,15362;53780,18121;53864,19546;53867,16510;53966,24834;54184,17471;54310,20101;54316,21013;54348,18778;54622,19356;54645,24327;54871,20613;55185,27800;55203,17677;55205,26604;55248,18462;55277,22232;55280,21100;55394,25329;55402,24515;55488,23536;55634,16254;55885,22797;55888,20849;55952,17051;56004,27145;56009,25959;56050,18997;56140,15082;56153,23663;56231,28136;56585,22511;56989,24929;57253,23021;57397,21258;57857,19902;57906,17816;57962,16337;58023,21341;58066,19369;58075,18739;58363,22585;58388,28252;58486,16862;58707,21411;58834,20102;58866,27247;58935,28000;58957,18594;58980,24307
1220	6	20819,36988
1221	6	47184,31778
1223	22	76294,55191
1224	37	11981,15108
1225	6	75910,7156;80356,7534
1226	6	48924,28478;46883,27930;51625,16248;53073,22203;54810,27704;56074,18536;57504,16404;57759,19916;57775,27431;58880,26133
1227	6	85832,11516;78734,8797;78738,8181;78750,7218;78778,6656;79168,6866;81335,5963;81348,8548;81365,6545;81377,9155;82393,14004;82399,14511;84712,11528;84801,7870;84814,7231;84963,14032;85001,4623;85104,12234;85415,4638;85467,12232;85585,7871;85597,7231;85693,14040;86578,6292;86578,8778;86581,9167;86582,5914;87033,13996;87036,14393;87130,8972;87131,6104
1228	6	76961,8202;75317,4503;76434,8202;76441,6674;76446,7181;76454,8713;76694,8715;76695,6671;76697,8201;76711,7177;76950,8710;76951,6670;76969,7174;77208,6670;77211,8713;77212,8202;77228,7173;77463,7172;77467,8715;77471,8204;77473,6671;80877,6853
1229	37	13153,13147
1230	2	24430,66898;24605,67103;24931,67446
1231	2	24721,67322;24755,66961;24873,67190
1232	6	87508,15555;74142,9558;74712,9542;75293,10494;76719,9640;85832,15953;86258,16091;86960,15861;87240,15506;87883,15632;88095,15274;88242,15278;88822,15328
1233	6	78861,6162;79101,5782;87353,15768;87676,13162;88259,13230
1234	6	77261,5020;74257,9313;74579,10713;74920,10553;75432,4482;75601,5455;76015,5862;76332,3808;76961,5577;76979,3666;77312,9790;78173,10414;78392,4259;79412,3475;81660,4039;81725,7248;81820,14377;85204,11216
1237	5	13392,55267;12394,55271;12866,55280;13111,54872;13113,53635;13443,53636;13461,54863;13748,53639;13779,54859
