BuffID	Level	IconID	Sparking	ShowTime	Show	Name	Desc
988	0	978	1	1	1	血流不止	每3秒造成<BUFF atCallPhysicsDamage>点外功伤害
990	0	1318	1	0	1	坚韧	免疫大部分受到的伤害
993	1560	0	1	1	1	春泥护花	BuffType取值
994	0	2027	1	1	1	倒地	倒在地上
995	0	2025	1	1	1	水毒	每3秒造成<BUFF atCallPoisonDamage>点毒伤害
996	1	422	1	1	1	无相诀	移动速度降低50%
996	2	422	1	1	1	无相诀	移动速度降低10%
998	0	1515	1	1	1	太阴指	定身
999	0	1439	1	1	1	雨集	每层可使下一个四象轮回无需运功
1000	0	342	1	1	1	初景·雪风	定身，无法动弹
1001	1	0	1	1	1	秋剑	所有攻击提高1200点
1002	0	1488	1	1	1	狂暴	增加50%伤害
1003	1	562	1	1	1	尸毒	气血最大值降低20%
1004	0	335	1	1	1	外丘	下一击外功招式必定会心
1005	0	333	1	1	1	关门	下一击内功招式必定会心
1006	1	1248	1	1	1	琴	击杀怪物获得阅历提高20%
1007	1	324	1	1	1	纸上谈兵	定身
1008	1	333	1	1	1	水毒	水灵蟾之毒，内力最大值降低<BUFF atMaxManaBase>点。若与金、木二毒共生，毒性更剧。若遇土毒则可解
1009	1	327	1	1	1	火毒	火灵蛇之毒，受到的伤害提高10%。若与木、土二毒共生，毒性更剧。若遇水毒则可解
1010	1	397	1	1	1	土毒	土灵蜈之毒，气血最大值降低<BUFF atMaxLifeBase>点。若与火、金二毒共生，毒性更剧。若遇木毒则可解
1011	1	342	1	1	1	百会	每秒恢复的气血值最大值5%
1012	1	331	1	1	1	金毒	金灵蝎之毒，外功防御等级降低<BUFF atPhysicsShieldBase>点。若与水、土二毒共生，毒性更剧。若遇火毒则可解
1013	1	347	1	1	1	木毒	木灵蛛之毒，招式命中降低6%。若与水、火二毒共生，毒性更剧。若遇金毒则可解
1014	1	330	1	1	1	五行相生	每3秒气血恢复<BUFF atCallTherapy>点
1015	1	332	1	1	1	五行相克	每层每3秒受到毒伤害提高<BUFF atCallPoisonDamage>点
1016	1	390	1	1	1	迷魂香	定身
1017	1	347	1	1	1	中毒	外功攻击降低80%
1018	0	640	1	1	1	任驰骋	不受控制招式影响，并且不会被击下马
1019	0	19	1	1	1	神力	外功攻击提高<BUFF atPhysicsAttackPowerBase>点
1019	1	19	1	1	1	神力	外功攻击提高<BUFF atPhysicsAttackPowerBase>点
1019	3	19	1	1	1	神力	力道提高<BUFF atStrengthBase>点
1020	0	1662	1	1	1	鬼御	内功防御等级提高<BUFF atSolarMagicShieldBase>点，外功防御等级提高<BUFF atPhysicsShieldBase>点
1020	1	1662	1	1	1	鬼御	内功防御等级提高<BUFF atSolarMagicShieldBase>点，外功防御等级提高<BUFF atPhysicsShieldBase>点
1021	0	80	1	1	1	神行	移动速度提高
1021	1	80	1	1	1	神行	移动速度提高
1022	0	1484	1	1	1	回春	每秒恢复气血值<BUFF atCallTherapy>点
1022	1	1484	1	1	1	回春	每秒恢复气血值50点
1023	0	335	1	1	1	还神	每秒恢复内力值<BUFF atManaReplenish>点
1023	1	335	1	1	1	还神	每秒恢复内力值30点
1024	0	324	1	1	1	强体	体质提高<BUFF atVitalityBase>点
1024	1	324	1	1	1	强体	体质提高<BUFF atVitalityBase>点
1025	0	324	1	1	1	固根	根骨提高<BUFF atSpiritBase>点
1025	1	324	1	1	1	固根	根骨提高<BUFF atSpiritBase>点
1026	0	406	1	1	1	水遁·激流镜	被定身
1027	0	80	1	1	1	忍法·雪青龙	被定身
1028	0	22	1	1	1	忍法·雪凝	不能移动，并在此效果消失时造成1600点阴性内功伤害
1029	0	327	1	1	0	火遁·凤仙闪	每3秒造成<BUFF atCallSolarDamage>点阳性内功伤害
1030	0	1454	1	1	1	增力	力道提高<BUFF atStrengthBase>点
1030	1	1454	1	1	1	增力	力道提高<BUFF atStrengthBase>点
1031	0	1681	1	1	1	灵身	身法提高<BUFF atAgilityBase>点
1031	1	1681	1	1	1	灵身	身法提高<BUFF atAgilityBase>点
1032	0	1650	1	1	1	活气	元气提高<BUFF atSpunkBase>点
1032	1	1650	1	1	1	活气	元气提高<BUFF atSpunkBase>点
1033	0	342	1	1	1	狂暴	外功基础攻击力和内功基础攻击力提高50%，外功防御等级和内功防御等级降低60%
1033	1	342	1	1	1	狂暴	外功基础攻击力和内功基础攻击力提高50%，外功防御等级和内功防御等级降低60%
1033	3	342	1	1	1	狂暴	外功攻击力提高190点，内功攻击力提高390点
1034	0	325	1	1	1	内满	内力爆涨，走火入魔
1034	1	325	1	1	1	内满	内力爆涨，走火入魔
1035	0	920	1	1	1	枯荣	重伤敌对玩家可降低该玩家所在方的分数，但同时自己被重伤也会降低我方分数
1035	1	920	1	1	1	枯荣	重伤敌对玩家可降低该玩家所在方的分数，但同时自己被重伤也会降低我方分数
1036	0	1649	1	0	1	隐遁	免疫一切负面效果
1038	0	672	1	1	1	阴阳术·咒印	被咒印命中，无法施放外功招式，并且咒印消失时造成1800点阴性内功伤害
1039	0	920	1	1	1	尸鬼封烬	咒术消失后受到4300阴性内功伤害
1040	0	126	1	1	1	锯牙猛毒	每5秒受到<BUFF atCallPoisonDamage>点毒性伤害
1041	0	285	1	0	1	狂暴	伤害大幅度地提高
1042	0	333	1	1	1	阴阳术·封诅	无法释放内功招式
1044	0	978	1	1	1	割伤	每3秒受到588点外功伤害
1045	0	330	1	1	1	一刀·破叶割	被治疗的成效降低40%
1046	0	17	1	0	1	剑の气势	攻击增加20%
1048	0	1289	1	1	1	阵法·山林	伤害减免50%
1049	0	1103	1	0	1	五行术·金遁	免疫一切受到的伤害
1050	0	2039	1	1	1	阵法·风火	伤害提高20%
1051	0	933	1	1	1	炎珠	每3秒造成452点阳性内功伤害
1052	0	902	1	1	1	水影	无法移动
1053	0	341	1	1	1	忍法·爆碎	每2秒受到341点阳性内功伤害
1055	0	1536	1	1	1	烟玉	昏睡
1056	0	571	1	0	1	日轮回天	每秒恢复<BUFF atCurrentMana>点内力
1057	0	1549	1	1	1	有朋自远方来	每2秒增加双方好感度<BUFF atAddFellowshipAttraction>点
1058	0	656	1	0	1	气血上涌	伤害大幅度提高
1060	0	836	1	1	1	首斩杀	无法释放内功
1061	1	1485	1	1	1	传功腾云	经过阳宝哥的传功，能给你带来腾云驾雾的感觉
1062	1	0	1	0	1	抗摔伤	BuffType取值
1064	1	1	1	1	1	撑伞	撑伞
1064	2	2	1	1	1	打伞	打伞
1065	0	330	1	1	1	气血	气血最大值提高<BUFF atMaxLifeBase>点
1065	1	330	1	1	1	气血	气血最大值提高<BUFF atMaxLifeBase>点
1066	0	333	1	1	1	内力	内力最大值提高<BUFF atMaxManaBase>点
1066	1	333	1	1	1	内力	内力最大值提高<BUFF atMaxManaBase>点
1067	0	329	1	1	1	会心	会心等级提高<BUFF atPoisonCriticalStrike>点
1067	1	329	1	1	1	会心	会心等级提高<BUFF atPoisonCriticalStrike>点
1068	0	341	1	1	1	命中	命中等级提高<BUFF atPhysicsHitValue>点
1068	1	341	1	1	1	命中	命中等级提高<BUFF atPhysicsHitValue>点
1069	0	80	1	1	1	闪躲	闪避等级提高<BUFF atDodge>点
1069	1	80	1	1	1	闪躲	闪避等级提高<BUFF atDodge>点
1070	0	397	1	1	1	招架	招架等级提高<BUFF atParryBase>点
1070	1	397	1	1	1	招架	招架等级提高<BUFF atParryBase>点
1071	0	536	1	1	1	拆招	拆招值提高<BUFF atParryValueBase>点
1071	1	536	1	1	1	拆招	拆招值提高<BUFF atParryValueBase>点
1072	0	344	1	1	1	御劲	御劲等级提高<BUFF atToughnessBase>点
1072	1	344	1	1	1	御劲	御劲等级提高<BUFF atToughnessBase>点
1073	0	399	1	1	1	克性	克性值提高<BUFF atPoisonOvercomeBase>点
1073	1	399	1	1	1	克性	克性值提高<BUFF atPoisonOvercomeBase>点
1074	0	19	1	1	1	聚魂	内功攻击力提高<BUFF atPoisonAttackPowerBase>点，外功攻击力提高<BUFF atPhysicsAttackPowerBase>点
1074	1	19	1	1	1	聚魂	内功攻击力提高<BUFF atPoisonAttackPowerBase>点，外功攻击力提高<BUFF atPhysicsAttackPowerBase>点
1075	0	1484	1	1	1	治愈	被治疗的成效提高25%
1075	1	1484	1	1	1	治愈	被治疗的成效提高25%
1076	0	330	1	1	1	疗伤	治疗成效提高<BUFF atTherapyPowerBase>点
1076	1	330	1	1	1	疗伤	治疗成效提高<BUFF atTherapyPowerBase>点
1077	0	18	1	1	1	利器	武器伤害提高<BUFF atMeleeWeaponDamageBase>点
1077	1	18	1	1	1	利器	武器伤害提高<BUFF atMeleeWeaponDamageBase>点
1078	0	333	1	1	1	反弹	反弹点数提高<BUFF atLunarMagicReflection>点
1078	1	333	1	1	1	反弹	反弹点数提高<BUFF atLunarMagicReflection>点
1079	0	339	1	1	1	嗜伤	将10%的伤害转化为自身气血值
1079	1	339	1	1	1	嗜伤	将10%的伤害转化为自身气血值
1080	0	348	1	1	1	射骨箭	被定身
1081	0	590	1	1	1	饭泡活人	无法动弹，并受到持续伤害
1082	0	345	1	1	1	摧心箭	每秒减少700点内力
1083	0	345	1	1	1	心慌意乱	减少内力
1084	0	347	1	0	1	背水一战	增加外功伤害
1085	0	1457	1	1	1	撕咬	流血，每3秒造成<BUFF atCallPhysicsDamage>点伤害
1086	0	340	1	1	1	扳手攻击	击晕
1087	0	529	1	1	1	神机弩箭	持续伤害
1088	0	16	1	0	1	杀戮机器	每层外功攻击提高10%
1090	0	1654	1	1	1	神机箭	持续外功伤害
1091	1	1453	1	1	1	玄剑	玄剑化生势
1093	1	380	1	1	1	可传染瘟疫	每3秒受到851点毒伤害，可传递给附近的一名队友，传递后的瘟疫效果将大大减弱
1093	2	1536	1	1	1	非传染瘟疫	每3秒受到413点毒伤害，并且所有招式的威胁值都下降为0，不可传染
1094	1	1451	1	1	1	化生势	不可获得镇山河效果
1097	1	623	1	1	1	惊惧	移动速度降低60%
1100	0	917	1	1	1	毒气蔓延	每3秒受到825点毒伤害
1101	0	978	1	1	1	绝望撕咬	每3秒受到953点外功伤害
1102	0	736	1	1	1	哀嚎	接下来所有的招式的威胁值为0
1103	0	1514	1	1	1	商阳指	每3秒受到650点混元性内功伤害
1105	0	1519	1	1	1	握针	每3秒恢复的气血值提高677点
1106	0	648	1	1	1	致伤	每层受到的外功伤害提高1%
1107	0	637	1	1	1	龙牙	对目标造成6835外功伤害
1108	0	529	1	1	1	灼热箭	每3秒造成476点阳性内功伤害
1109	0	1438	1	1	1	七星拱瑞	定身
1110	0	651	1	1	1	灼烧	每3秒受到413点阳性内功伤害
1111	1	444	1	1	1	不空	每秒恢复自身气血值和内力值2%
1112	0	1533	0	0	1	护卫森严	受到的伤害降低40%
1113	0	346	1	1	1	挫志	所有招式攻击降低30%
1114	0	429	0	0	1	洗髓经	受到内功伤害减少20%，并反弹30%受到的所有伤害
1115	0	425	0	0	1	易筋经	内功攻击力提高20%
1116	0	615	1	1	1	三才化生	无法移动
1147	0	438	1	0	1	般若诀	提高内功防御等级和外攻防御等级
1148	1	0	1	1	1	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
1150	0	422	1	0	1	无相诀	使自身减少受到伤害50%，并降低自身移动速度50%
1151	0	434	1	1	1	横扫六合	每2秒受到181点阳性
1152	0	432	1	1	1	罗汉金身	反弹自身受到伤害的50%
1153	0	905	1	1	1	剑神无我	每2秒受到181点阴性内功伤害
1154	0	607	1	1	1	剑主天地	对目标造成1849点混元伤害，并使目标移动速度降低50%，持续8秒
1155	0	623	1	1	1	剑气长江	对目标造成630阴性内功伤害
1156	0	339	1	1	1	撒石灰	使目标定身5秒
1158	0	850	1	1	1	剑流痕	受到的疗伤效果下降50%
1159	0	1457	1	1	1	致残	受到的外功伤害提高5%
1160	0	656	1	1	1	空冥诀	短时间内突破武功上限
1161	1	19	1	1	1	灵光照耀	灵光照耀
1162	1	21	1	1	1	满神京	短时间内不能接受传功
1163	1	526	1	1	1	精气充盈	精气充盈，将自身修为传功给目标
1164	1	22	1	1	1	功行具	受到十层精气充盈
1165	0	793	1	1	1	刺股剪刀手	锥刺股，给你带来头悬梁的高度
1166	0	1440	1	1	1	缠足	移动速度减少60%
1167	0	642	1	1	1	践踏	被击倒在地
1168	0	279	1	1	1	瞎	该NPC瞎了，看不见看不见
1170	1	22	1	1	1	采青	采青活动需求效果，使用轻功会清除此效果
1171	1	2115	1	1	1	膻中	气血最大值提高2000点
1172	1	2114	1	1	1	鸠尾	内力最大值提高2000点
1173	1	652	1	0	1	守如山	受到伤害降低80%，并且不会重伤倒下
1174	1	653	1	0	1	徐如林	每次命中目标都恢复一定量的气血值
1175	1	407	1	1	1	神清	每秒恢复气血90点
1175	2	407	1	1	1	神清	每秒恢复气血172点
1175	3	407	1	1	1	神清	每秒恢复气血282点
1175	4	407	1	1	1	神清	每秒恢复气血373点
1175	5	407	1	1	1	神清	每秒恢复气血464点
1175	6	407	1	1	1	神清	每秒恢复气血555点
1176	1	571	1	1	1	气爽	每秒恢复内力108点
1176	2	571	1	1	1	气爽	每秒恢复内力206点
1176	3	571	1	1	1	气爽	每秒恢复内力338点
1176	4	571	1	1	1	气爽	每秒恢复内力447点
1176	5	571	1	1	1	气爽	每秒恢复内力556点
1176	6	571	1	1	1	气爽	每秒恢复内力666点
1177	1	620	1	1	1	护体	化解受到的伤害<BUFF atGlobalDamageAbsorb>点
1178	1	341	1	1	1	神凝	提升内功攻击力<BUFF atMagicAttackPowerBase>点
1179	1	347	1	1	1	力聚	提升外功攻击力<BUFF atPhysicsAttackPowerBase>点
1180	0	6	1	1	1	地走刀	每秒血气值降低300点
1182	0	734	1	0	1	虫群噬咬	被一群飞虫缠绕着人身噬咬
1183	1	0	1	1	1	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
1183	2	0	1	1	1	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
1184	0	2040	1	1	1	神行千里	身轻如燕，来去自如
1184	1	13	1	1	1	传送	结束时传送
1185	0	1532	1	1	1	盾牌猛击	被击眩晕
1186	1	421	1	1	1	折骨	不受控制及沉默招式影响
1187	1	2977	1	1	1	西宗	受到的伤害降低40%
1188	0	917	1	1	1	溶骨毒液	每3秒受到<BUFF atCallPoisonDamage>点毒伤害
1189	0	672	1	0	1	狂暴	极大幅度提高了伤害
1190	0	1447	1	1	1	破冰掌·低阶	减速
1191	0	414	1	1	1	壁立千仞	气血最大值提高<BUFF atMaxLifeAdditional>点
1192	0	1447	1	1	1	破冰掌·低阶	减速
1193	1	436	1	1	1	金汤御神	外功防御等级增加50%
1194	1	635	1	1	1	乘风破浪	外功招式伤害提高20%
1195	1	438	1	1	1	无欲则刚	内功防御等级提高50%
1196	0	1442	1	1	1	灵犀一指	内功招式伤害提高20%
1197	0	1500	1	1	1	海纳百川	内力最大值提高30%
1198	0	105	1	0	1	热饮	寒冷的感觉荡然无存，你觉得很暖和
1199	0	1368	1	0	1	中毒	中毒，气血值降低
1201	0	647	1	1	1	刺伤	每秒造成<BUFF atCallPhysicsDamage>点外功伤害
1202	1	656	1	1	1	愤怒	自身攻击上升50%
1203	0	368	1	1	1	马贼伪装	小心点！不要露出破绽
1204	0	368	1	1	1	马贼伪装	小心点！不要露出破绽
1205	1	1501	1	1	1	猛击	眩晕
1206	1	1511	1	1	1	掌击	外功防御显著降低
1207	1	430	1	1	1	熊吼	外功攻击降低80%
1208	1	399	1	1	1	见缝插针	外功防御等级降低10%
1209	1	397	1	1	1	二郎锤山	每5秒使周围目标外功防御等级降低10%
1210	1	399	1	1	1	破劲	外功防御等级降低10%
1211	1	397	1	1	1	二郎锤山	外功防御等级降低10%
1212	1	332	1	1	1	鼠疫	受到疗伤成效降低50%
1214	1	633	1	1	1	疯狂	不受控制招式的影响
1215	0	372	1	1	1	毒牙咬	效果结束时受到812点毒伤害
1216	1	917	1	1	1	虫蛊·毒云	每2秒受到500点毒伤害
1217	1	422	1	1	1	蛇蛊·葵甲	被击中则恢复1000点气血
1218	1	442	1	1	1	金钟罩	受到的伤害降低50%
1219	1	1508	1	1	1	拳印	受到阳性内功伤害时，伤害效果加倍
1220	0	421	1	1	1	苦修	每秒恢复<BUFF atCallTherapy>点气血值
1221	0	665	1	1	1	火蜥蜴之毒	每3秒受到50点毒伤害
1222	0	8	1	1	1	当头一敲	眩晕
1223	1	340	1	1	1	醉酒	
1224	0	951	0	0	1	剧毒	中毒了
1225	0	1438	0	0	1	七星拱瑞	定身
1226	0	425	1	1	1	浴火重生	每1秒受到100点阳性内功伤害
1227	0	734	0	0	1	软猬甲	每2秒对周围1尺范围内的目标造成2488点阴性内功伤害
1228	0	0	1	1	1	软猬甲	每2秒对周围目标造成2488点阴性内功伤害
1229	0	335	1	1	1	破势	定身
1230	0	423	1	1	1	串火掌·低阶	每2秒受到<BUFF atCallSolarDamage>点阳性内功伤害
1231	1	1447	1	1	1	破冰掌·低阶	移动速度降低50%
1232	1	436	1	1	1	袖里乾坤·偷学	目标伤害减少30%
1233	1	426	1	1	1	颂歌	所有伤害增加30%
1234	1	656	1	1	1	怒目	命中下降50%
1235	0	905	1	1	1	排山倒海	气血最大值降低30%
1236	1	1508	1	1	1	震慑拳	每2秒受到2000点阳性内功伤害
1237	0	722	0	0	1	昏迷不醒	昏迷
1238	1	2928	1	1	1	跬步	移动速度降低65%
1239	0	1527	1	1	1	恣游	每层使混元内功基础攻击力提高2%
1240	1	0	1	1	1	gh	gh
1240	2	0	1	1	1	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
1240	3	0	1	1	1	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
1240	4	0	1	1	1	Buff=1，Debuff=2，Dot=3，Hot=4	BuffType取值
1241	1	626	1	1	1	生阳	每层使自身受到的外功伤害和内功伤害降低0.3%
1241	2	626	1	1	1	生阳	每层使自身受到的外功伤害和内功伤害降低0.3%
1242	1	417	1	1	1	舍身	承担100%伤害
1243	1	442	0	0	1	金钟罩	每秒对周围5尺范围敌对目标造成1000点阳性内功伤害
1244	0	18	1	1	1	摧城枪·撕喉	无法使用招式和运功
1245	0	1455	1	1	1	摧城枪·裂筋	每三秒受到<BUFF atCallNeutralDamage>点中性内功伤害
1246	1	1484	1	1	1	谷人	每层使疗伤成效提高10%
1246	2	1484	1	1	1	谷人	疗伤能力提高10%
1247	0	411	1	1	1	同归	定身
1248	1	905	1	1	1	龙门三叠浪	2秒内三次扇形攻击，每次3000点外功伤害
1249	1	634	1	1	1	火焰刀	2秒内连续三次扇形攻击，每次2000
1250	1	372	1	1	1	沉重	降低移动速度25%
1250	2	372	1	1	1	沉重	降低移动速度25%
1250	3	372	1	1	1	沉重	降低移动速度25%
1251	1	340	0	0	1	奴役	这是个耻辱，加入恶人谷或者拜见浩气盟翟季真可以帮你抹去它
1252	1	368	0	0	1	虚弱	气血最大值降低50%，防御等级降低50%
1253	1	368	1	1	1	血衣	达达的衣服
1254	0	651	0	0	1	燃烧	每3秒造成400点阳性内功伤害
1255	1	905	1	1	1	大海无量	每3秒受到405点外功伤害
1256	1	1667	1	1	1	下脘	每层使冲脉所有穴位打通成功率提高1%
1256	2	1667	1	1	1	下脘	每层使冲脉所有穴位打通成功率提高1%
1256	3	1667	1	1	1	下脘	每层使冲脉所有穴位打通成功率提高1%
1256	4	1667	1	1	1	下脘	每层使冲脉所有穴位打通成功率提高1%
1256	5	1667	1	1	1	下脘	每层使冲脉所有穴位打通成功率提高1%
1257	0	1662	1	1	1	水分	每层使带脉所有穴位打通的成功率提高1%
1258	0	1656	1	1	1	神阙	每层使督脉所有穴位打通的成功率提高1%
1261	1	2113	1	1	1	经错脉乱	经脉受损，气血最大值降低50%
1262	1	1248	1	1	1	广闻	每层使获取的阅历提高20%
1263	0	2110	1	1	1	经脉畅行	运功之时周天真气循环，如若中断，轻则真元受损、走火入魔，重则经脉逆行、心脉自断
1263	1	1484	1	1	1	经脉畅行	运功之时周天真气循环，如若中断，轻则真元受损、走火入魔，重则经脉逆行、心脉自断
1264	1	107	0	0	1	流炎腹蛇毒	每3秒受到1500点毒伤害
1265	0	1527	1	1	1	虫蛊·销魂烟	每秒造成毒性伤害800点
1266	0	422	1	1	1	蛇蛊·葵之甲	被击中则气血恢复45000点
1267	0	1523	1	1	1	虫蛊·销魂	每秒受到<BUFF atCallPoisonDamage>点毒伤害
1268	0	887	1	1	1	火里栽莲	每层每3秒受到<BUFF atCallSolarDamage>点阳性内功伤害
1269	0	420	1	1	1	王眼镇魂	沉睡
1270	0	1524	1	1	1	王手截脉	"受到治疗成效降低20%,受阳性内功伤害增加100%"
1271	0	329	1	1	1	佛心融雪	每秒减少<BUFF atCurrentMana>点内力，当内力损失殆尽时将受到大量阳性内功伤害
1272	0	1447	1	1	1	破冰掌	每2秒受到阴性内功伤害<BUFF atCallLunarDamage>点
1273	0	1447	1	1	1	破冰掌	移动速度减少50%
1274	0	1452	1	1	1	冥冰掌	移动速度降低80%，受到的阴性内功伤害提高100%
1275	0	329	1	1	1	镇恶碎心功	伤害提高30%
1276	0	1511	1	1	1	串火掌·烧云	受阳性内功伤害提高50%
1277	0	425	1	1	1	火焰	每秒受到<BUFF atCallSolarDamage>点阳性内功伤害
1278	0	446	1	1	1	串火掌·炎华	每层每2秒受到<BUFF atCallSolarDamage>点阳性内功伤害
1279	0	905	1	1	1	掀风鼓浪	受伤害提高10%
1280	0	1522	1	1	1	如坐春风	化解伤害<BUFF atGlobalDamageAbsorb>点
1281	0	425	1	1	1	炙火连绵	受到阳性内功伤害提高10%
1282	0	435	1	1	1	风生火起	每秒受到阳性内功伤害2000点
1283	0	405	1	1	1	山穷水尽	受到的阴性内功伤害提高10%
1284	0	420	1	1	1	王眼镇魂	受内功攻击伤害提高800%
1285	1	1512	0	1	1	静心	静心打坐
1286	1	622	1	1	1	梯云纵	跳得更高
1287	1	329	1	1	1	心领神会	每秒内力恢复提高22点，每秒气血恢复提高18点，外功伤害提高95点，内功伤害提高225点
1288	1	535	1	1	1	天罡战意	内功防御等级提高101点，外功防御等级提高83点
1289	1	444	1	1	1	无我无相	阅历提高1倍
1290	1	325	1	1	1	天人合一	获取阅历增加1倍
1292	0	804	1	1	1	陷阱	眩晕
1292	1	804	1	1	1	陷阱	眩晕
1293	1	1654	1	1	1	北岳	阴性内功基础攻击力提高10%
1293	2	1654	1	1	1	北岳	阴性内功基础攻击力提高20%
1294	1	1484	1	1	1	明柳	疗伤值提高10%
1294	2	1484	1	1	1	明柳	疗伤值提高20%
1295	1	1674	1	1	1	轮离	混元内功基础攻击力提高10%
1295	2	1674	1	1	1	轮离	混元内功基础攻击力提高20%
1296	1	398	1	1	1	沧海横流	每15秒对前方大范围敌对目标造成2000点阴性内功伤害
1297	0	341	1	1	1	破冰真气	定身
1298	1	2185	1	1	1	飞景	移动速度提高40%
1299	1	2186	1	1	1	星霜	移动速度提高40%
1300	1	2112	1	1	1	曲骨	每层使任脉所有穴位打通成功率提高1%
1300	2	2112	1	1	1	曲骨	每层使任脉所有穴位打通成功率提高1%
1300	3	2112	1	1	1	曲骨	每层使任脉所有穴位打通成功率提高1%
1300	4	2112	1	1	1	曲骨	每层使任脉所有穴位打通成功率提高1%
1300	5	2112	1	1	1	曲骨	每层使任脉所有穴位打通成功率提高1%
1301	0	17	1	1	1	霸态斩	外功攻击强度降低30%
1302	0	348	1	1	1	百步断足	移动速度降低50%
1303	0	35	1	1	1	望枪醉	每5秒恢复气血1333点，闪躲提高20%
1304	0	430	1	1	1	蛮熊碎颅击	眩晕
1305	0	1511	1	1	1	猛掌气魄	外功防御等级提高40%
1306	1	730	1	1	1	叛逃	江湖必经之路，暂时不可加入阵营
1308	0	348	1	1	1	百步断足	移动速度降低50%
1309	0	910	1	1	1	霸态斩	外功技能伤害下降30%
1310	0	35	1	1	1	望枪醉	每秒恢复气血547点
1311	0	345	1	1	1	蛮熊碎颅击	眩晕
1312	0	1511	1	1	1	猛掌气魄	外功防御等级提高40%
1313	0	1178	1	1	1	大压杀	移动速度降低50%
1314	0	372	1	1	1	服蛇毒咬	每层每3秒受到毒性伤害<BUFF atCallPoisonDamage>点
1315	0	89	1	1	1	七荒黑牙	每秒内力减少<BUFF atCurrentMana>点，当气血量少于50%，黑牙将爆发产生大量毒伤害
1316	0	645	1	1	1	积气法门	外攻攻击强度提高50%
1317	1	1517	1	1	1	暗狼袭爪	定身
1318	1	329	1	1	1	心眼泯灭	内功抗性提高60点
1319	0	123	1	1	1	黑影瞬刀	定身
1320	0	328	1	1	1	虚体	受到外功招式伤害提高200%
1321	0	348	1	1	1	缚势点穴	移动速度降低50%
1322	0	631	1	1	1	缚势点穴	定身
1323	0	430	1	1	1	猛虎霸山	招式伤害增加30%
1324	0	405	1	1	1	破兵·横扫千军	锁足
1325	0	324	1	1	1	天涯浪流	外功招式伤害降低<BUFF atSkillPhysicsDamage>点
1326	0	432	1	1	1	空冥天斗	内功招式伤害提高<BUFF atSkillMagicDamage>点
1327	0	342	1	1	1	幽泉穿云	内功招式伤害降低<BUFF atSkillMagicDamage>点
1328	0	1661	1	1	1	滩月	击倒
1329	0	345	1	1	1	缚势点穴	眩晕
1330	0	0	1	1	1	aaa	BuffType取值
1331	0	646	1	1	1	摧城枪·撕喉	沉默
1332	0	647	1	1	1	摧城枪·裂筋	每3秒造成3000点外功伤害
1333	1	623	1	1	1	喷冰	移动速度降低50%
1334	0	425	1	1	1	喷火	每秒造成阳性内功伤害1000点
1335	0	622	1	1	1	扶摇另解	移动速度增加50%
1336	0	332	1	1	1	漫天结网	无法施放任何招式
1337	1	404	1	1	1	风遁	每2秒造成2000点外功伤害
1338	1	404	1	1	1	风遁	每2秒造成1000点外功伤害
1339	0	917	1	1	1	绿蛛蛊	内力消耗提升100%
1340	0	978	1	1	1	红蝎蛊	招式伤害和移动速度降低50%
1341	0	338	1	1	1	蛛蜂穿心	所有属性下降20%
1342	0	180	1	1	1	蛛蟾嗜血	受到治疗效果降低100%
1344	0	345	1	1	1	蝎蟾夺魂	眩晕
1345	1	0	1	1	1	绿蟾毒	BuffType取值
1346	0	324	1	1	1	红蜂毒	每2秒造成毒性内功伤害500点
1349	0	371	1	1	1	破死结	被去除了“漫天结网”后暂时无法动弹
1351	1	1538	1	1	1	戡	此时若被杀死，对方无法获得阵营声望
1352	0	2040	1	1	1	腾云	腾空而起
1353	0	656	1	1	1	挑衅	获得仇恨置顶
1354	1	1484	1	1	1	复苏	每3秒恢复<BUFF atCallTherapy>点气血
1355	1	1484	1	1	1	复苏	每3秒回复<BUFF atCallTherapy>点气血
1356	1	1484	1	1	1	复苏	每3秒回复<BUFF atCallTherapy>点气血
1357	0	38	1	1	1	葬星啸爪风	每秒受到外功伤害30点
1358	1	414	1	1	1	千针缭乱	反弹100%攻击
1360	0	81	1	1	1	群蛇毒雾	受到毒性伤害提高100%
1361	1	425	1	1	1	烈火	每3秒造成阳性伤害500点
1362	1	413	1	1	1	清露护花	所受伤害降低50%，运功被打退的几率降低100%
1363	0	638	1	1	1	断魂刺	眩晕
1364	1	532	1	1	1	风遁	攻击力提高50%
1365	0	17	1	1	1	风刃	每层受到的外功伤害增加30%
1367	1	617	1	1	1	吹雪	每层受到的阴性伤害提高30%
1368	1	425	1	1	1	龙炎	每层受到的阳性伤害提高30%
1369	1	366	1	1	1	幔天死结	效果结束时造成极大量的剧毒伤害
1370	1	2038	1	1	1	归元	你不受到任何伤害，并将获得一次修为的提升
1371	1	329	1	1	1	劳神	理解掌门言中之意让你耗费了不少心神
1372	1	2039	1	1	1	伤元	今天你已不能再通过聆听掌门的传授获得修为和经验的提升
1373	0	339	1	1	1	红尘曲·心魔	定身
1374	0	2033	1	1	1	红尘曲·葬月	每3秒受到<BUFF atCallLunarDamage>点阴性内功伤害
