SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Name	Desc	ShortDesc	SpecialDesc
308	1	607	0	1	0	0	0	3	玄一无相	该招式已删除		玄门妙法，有无之间。
309	0	609	1	1	0	0	0	3	天地无极	打断目标运功，并对其造成<SUB 713 0>点外功伤害，续气一格，并使“玄一”和“无相”立刻生效。若目标已有“玄一”或“无相”效果，则造成更高的伤害。\n对正在运功的目标使用效果最佳。<TALENT 2688 1 会心率提高3.3%，会心后伤害提高6.6%><TALENT 2688 2 会心率提高6.6%，会心后伤害提高13.3%><TALENT 2688 3 会心率提高10%，会心后伤害提高20%><TALENT 2696 1 调息时间降低1秒><TALENT 2696 2 调息时间降低2秒><TALENT 2698 1 伤害提高2%><TALENT 2698 2 伤害提高4%><TALENT 2698 3 伤害提高6%>	外功伤害：提高到<SUB 713 0>点。	上天入地，股掌乾坤。
310	0	623	1	1	0	0	0	5	剑飞惊天	使目标下马并且<BUFF 1097 1 desc>，持续<BUFF 1097 1 time>，续气一格。若你攻击的目标正在运功，对目标造成<SUB 335 1>点外功伤害，并令你额外续气两格并使该目标5秒内无法运功。\n控制技，能有效地使远距离外的目标减速。	外功伤害：提高到<SUB 335 1>点。	拔剑向天，鬼神惊惧。
311	0	610	1	1	0	0	0	6	万剑归宗	对周围6尺内的最多6个目标均造成<SKILL PhysicsDamage>点外功伤害，并使这些目标同时获得“万剑归宗”不利效果，<BUFF 2291 2 desc>，持续<BUFF 2291 2 time>。每命中一个目标，续气半格。\n辅助技，当你同时与多名近战敌人战斗时使用为佳。<TALENT 2694 1 招式对定身锁足的目标会触发两次招式伤害>	外功伤害：提高到<SKILL PhysicsDamage>点。	锋芒无匹，万剑来朝。
312	0	620	1	1	0	0	0	3	坐忘无我	以混元气劲护持自身，<BUFF 134 0 desc>，持续<BUFF 134 0 time>。\n生存技，尽可能维持此效果，有效地保护自己。<TALENT 2684 1 招式附带受到所有伤害减少20%效果><TALENT 2684 2 招式附带受到所有伤害减少40%效果><TALENT 2667 1 招式吸收的伤害提高50%><TALENT 2667 2 招式吸收的伤害提高100%>	<BUFF 134 0 desc>。	冥思坐忘，无垢无伤。
313	1	625	1	1	0	0	0	2	韬光养晦	使你瞬间聚五格气。\n辅助技，使你在紧急状况下能迅速应对。<TALENT 2686 1 调息时间降低15秒，施展后额外每1.5秒获得一格气，持续7.5秒><TALENT 2686 2 调息时间降低30秒，施展后额外每1.5秒获得一格气，持续15秒>		隐介藏形，厚积薄发。
314	0	611	1	1	0	0	0	6	吐故纳新	阴阳之力在你体内不断流转，受到外功攻击则反击<SUB 340 0>混元性内功伤害，并有15%的几率令攻击者锁足3秒，该效果每20秒只能触发一次。“吐故纳新”效果持续<BUFF 136 0 time>。\n辅助技，尽量使自身维持这个效果。<TALENT 2687 1 施展后获得10层“生阳”效果，每层使自身受到的外功伤害和内功伤害降低0.3%，每被攻击一次失去一层><TALENT 2687 2 施展后获得20层“生阳”效果，每层使自身受到的外功伤害和内功伤害降低0.3%，每被攻击一次失去一层>	反击混元性内功伤害：提高到<SUB 340 0>。	故去新来，太阴生阳。
315	0	13	1	1	0	0	0	1	太虚剑意	气场聚气_太虚剑意		
316	1	626	1	1	0	0	0	4	抱元守缺	需聚气，聚气越多效果越强。每格气回复4.8%的内力最大值。\n辅助技，能有效地为自身恢复一定内力值。	每秒恢复内力值：提高到2.4%。	真元本在，大成若缺。
316	2	626	1	1	0	0	0	4	抱元守缺	需聚气，聚气越多效果越强。每格气回复5.2%的内力最大值。\n辅助技，能有效地为自身恢复一定内力值。	每秒恢复内力值：提高到2.6%。	真元本在，大成若缺。
316	3	626	1	1	0	0	0	4	抱元守缺	需聚气，聚气越多效果越强。每格气回复5.6%的内力最大值。\n辅助技，能有效地为自身恢复一定内力值。	每秒恢复内力值：提高到2.8%。	真元本在，大成若缺。
316	4	626	1	1	0	0	0	4	抱元守缺	需聚气，聚气越多效果越强。每格气回复6%的内力最大值。\n辅助技，能有效地为自身恢复一定内力值。	每秒恢复内力值：提高到3%。	真元本在，大成若缺。
317	0	623	1	1	0	0	0	0	两仪化形	<SKILL NeutralDamage>		
318	0	623	1	1	0	0	0	0	两仪化形	两仪交合_2点气		
319	0	623	1	1	0	0	0	0	两仪化形	两仪交合_3点气		
320	0	623	1	1	0	0	0	0	两仪化形	两仪交合_4点气		
321	0	623	1	1	0	0	0	0	两仪化形	两仪交合_5点气		
322	0	615	1	1	0	0	0	0	化三清	化三清_气场效果_减益		
323	0	615	1	1	0	0	0	0	生太极	生太极_气场效果_减益		
324	0	615	1	1	0	0	0	0	破苍穹	破苍穹_气场效果		
325	0	615	1	1	0	0	0	0	冲阴阳	冲阴阳_气场效果		
326	0	615	1	1	0	0	0	0	镇山河	镇山河_气场效果		
327	0	616	1	1	0	0	0	0	五方行尽	<SKILL NeutralDamage>		
328	0	616	1	1	0	0	0	0	五方行尽	三才化生_2点气		
329	0	616	1	1	0	0	0	0	五方行尽	三才化生_3点气		
330	0	616	1	1	0	0	0	0	五方行尽	三才化生_4点气		
331	0	616	1	1	0	0	0	0	五方行尽	三才化生_5点气		
332	0	624	1	1	0	0	0	8	凌太虚	<SKILL NeutralDamage>		
333	0	624	1	1	0	0	0	8	碎星辰	碎星辰		
334	0	624	1	1	0	0	0	8	吞日月	吞日月		
335	0	13	1	1	0	0	0	1	剑飞惊天	<SKILL PhysicsDamage>		
336	0	13	1	1	0	0	0	1	藏锋	紫霞功_放气后回复一格气		
337	0	13	1	1	0	0	0	1	剑冲阴阳	剑冲阴阳		
338	0	13	1	1	0	0	0	1	玄一无相	凝霜寒的事件技能，对目标释放一个减速技能		
339	0	13	1	1	0	0	0	1	一剑镇山河	一剑镇山河事件技能，对目标释放一个降低阳性内功抗性的debuff		
340	0	13	1	1	0	0	0	1	吐故纳新	<SKILL NeutralDamage>点		
341	1	13	1	1	0	0	0	1	冲脉·盲俞	测试技能		
342	1	328	1	1	0	0	0	1	融金	气血最大值提高69点，内力最大值提高220点，外功攻击提高25点，外功命中等级提高6点，外功会心等级提高2点。		
342	2	328	1	1	0	0	0	1	融金	气血最大值提高167点，内力最大值提高356点，外功攻击提高37点，外功命中等级提高8点，外功会心等级提高3点。		
342	3	328	1	1	0	0	0	1	融金	气血最大值提高450点，内力最大值提高742点，外功攻击提高60点，外功命中等级提高12点，外功会心等级提高4点。		
342	4	328	1	1	0	0	0	1	融金	气血最大值提高679点，内力最大值提高1057点，外功攻击提高83点，外功命中等级提高16点，外功会心等级提高6点。		
342	5	328	1	1	0	0	0	1	融金	气血最大值提高908点，内力最大值提高1373点，外功攻击提高107点，外功命中等级提高20点，外功会心等级提高8点。		
342	6	328	1	1	0	0	0	1	融金	气血最大值提高1137点，内力最大值提高1688点，外功攻击提高130点，外功命中等级提高24点，外功会心等级提高10点。		
342	7	328	1	1	0	0	0	1	融金	气血最大值提高1366点，内力最大值提高2004点，外功攻击提高153点，外功命中等级提高28点，外功会心等级提高13点。		
342	8	328	1	1	0	0	0	1	融金	气血最大值提高3095点，内力最大值提高2319点，外功攻击提高751点，外功命中等级提高28点，外功会心等级提高16点。		
343	1	1451	1	1	0	0	0	2	藏锋	每点根骨额外增加1.75点外功攻击及0.06点外功会心伤害等级，每点身法额外增加0.06点外功会心等级。该效果为固定效果，不受其他效果影响。施展气场招式则续气一格。每次近身攻击有30%几率使目标获得“玄一”“无相”效果，分别令其移动速度降低60%、被疗伤成效降低50%，持续12秒。		
344	1	1441	0	1	0	0	0	5	夺魄	“人剑合一”引爆气场时，使自身恢复额外的气血值和内力值，并且每引爆一个气场获得半格气。		
345	1	328	1	1	0	0	0	1	乘霞	气血最大值提高65点，内力最大值提高291点，内功攻击提高18点，混元性内功命中等级提高6点，混元性内功会心等级提高2点，内功防御等级提高15点。		
345	2	328	1	1	0	0	0	1	乘霞	气血最大值提高124点，内力最大值提高459点，内功攻击提高26点，混元性内功命中等级提高8点，混元性内功会心等级提高2点，内功防御等级提高20点。		
345	3	328	1	1	0	0	0	1	乘霞	气血最大值提高264点，内力最大值提高1068点，内功攻击提高43点，混元性内功命中等级提高12点，混元性内功会心等级提高3点，内功防御等级提高30点。		
345	4	328	1	1	0	0	0	1	乘霞	气血最大值提高421点，内力最大值提高1508点，内功攻击提高60点，混元性内功命中等级提高16点，混元性内功会心等级提高4点，内功防御等级提高40点。		
345	5	328	1	1	0	0	0	1	乘霞	气血最大值提高578点，内力最大值提高1949点，内功攻击提高76点，混元性内功命中等级提高20点，混元性内功会心等级提高6点，内功防御等级提高50点。		
345	6	328	1	1	0	0	0	1	乘霞	气血最大值提高735点，内力最大值提高2389点，内功攻击提高93点，混元性内功命中等级提高24点，混元性内功会心等级提高9点，内功防御等级提高60点。		
345	7	328	1	1	0	0	0	1	乘霞	气血最大值提高892点，内力最大值提高2830点，内功攻击提高109点，混元性内功命中等级提高28点，混元性内功会心等级提高12点，内功防御等级提高70点。		
345	8	328	1	1	0	0	0	1	乘霞	气血最大值提高2549点，内力最大值提高3270点，内功攻击提高776点，混元性内功命中等级提高28点，混元性内功会心等级提高13点，内功防御等级提高80点。		
346	0	622	1	1	0	0	0	5	梯云纵	门派轻功，当你处于战斗状态时，<BUFF 139 0 desc>，抗摔伤力提高，持续<BUFF 139 0 time>；当处于非战斗状态时，可以连续跳跃，持续12秒。<TALENT 2676 1 施展后能重置“蹑云逐月”调息时间>	<BUFF 139 0 desc>。	傲笑江湖，纵云而去。
347	0	1807	1	1	0	1	0	1	九宫八卦阵	需至少一名队友在身边，结阵。		
349	1	1806	0	0	0	0	0	1	七绝逍遥阵	阅历提高5%，声望提高5%，内功基础攻击力提高5%。		
349	2	1806	0	0	0	0	0	1	七绝逍遥阵	被击退的几率降低20%。		
349	3	1806	0	0	0	0	0	1	七绝逍遥阵	内功破防值提高20%。		
349	4	1806	0	0	0	0	0	1	七绝逍遥阵	小队成员伤害招式会心，则阵眼对定身目标伤害提高20%持续5秒。		
349	5	1806	0	0	0	0	0	1	七绝逍遥阵	阵眼施展“兰摧玉折”，则小队每秒恢复内力最大值的0.2%，持续18秒。		
349	6	1806	0	0	0	0	0	1	七绝逍遥阵	若目标重伤，则阵眼下一次招式不需要调息时间。		
349	7	1806	0	0	0	0	0	1	七绝逍遥阵	空		
350	1	1797	0	0	0	0	0	1	九宫八卦阵	阅历提高5%，声望提高5%，内功会心几率提高3%。		
350	2	1797	0	0	0	0	0	1	九宫八卦阵	内功命中几率提高3%。		
350	3	1797	0	0	0	0	0	1	九宫八卦阵	内功会心效果提高10%。		
350	4	1797	0	0	0	0	0	1	九宫八卦阵	内功招式会心则可使阵眼额外获得一格气。		
350	5	1797	0	0	0	0	0	1	九宫八卦阵	阵眼施展续气招式会心，则小队内功会心几率提高1%，最多叠加五层。		
350	6	1797	0	0	0	0	0	1	九宫八卦阵	被会心攻击则可使阵眼内功基础攻击力提高20%，持续8秒。		
350	7	1797	0	0	0	0	0	1	九宫八卦阵	空		
351	1	1798	0	0	0	0	0	1	北斗七星阵	阅历提高5%，声望提高5%，外功会心几率提高3%。		
351	2	1798	0	0	0	0	0	1	北斗七星阵	外功命中几率提高3%。		
351	3	1798	0	0	0	0	0	1	北斗七星阵	外功会心效果等级提高10%。		
351	4	1798	0	0	0	0	0	1	北斗七星阵	外功招式会心则可使阵眼额外获得一格气。		
351	5	1798	0	0	0	0	0	1	北斗七星阵	阵眼施展续气招式会心，则小队成员外功会心几率提高1%，最多叠加五层。		
351	6	1798	0	0	0	0	0	1	北斗七星阵	被会心攻击则可使阵眼外功基础攻击力提高20%，持续8秒。		
351	7	1798	0	0	0	0	0	1	北斗七星阵	空		
355	0	621	1	1	0	0	0	8	凭虚御风	解除自身定身、锁足、点穴效果，使自身接下来的招式<BUFF 372 1 desc>，持续<BUFF 372 1 time>。\n生存技，能有效地降低非玩家目标优先攻击你的几率。		御风而行，飘渺纵横。
356	1	612	1	1	0	0	0	7	返本归元	为友方目标卸除一个阳性内功不利效果。		脱胎换骨，尘垢不侵。
357	0	1444	1	1	0	0	0	1	化三清	产生一个10尺的气场，范围内所有团队成员<BUFF 373 1 desc>，敌方<BUFF 559 1 desc>，持续<BUFF 614 1 time>。		神剑夺魄势。
358	0	1448	1	1	0	0	0	2	生太极	产生一个10尺的气场，范围内自身<BUFF 374 1 desc>，敌方<BUFF 560 1 desc>，持续<BUFF 615 1 time>。\n控制技，能有效地使敌人减速。		飞剑满天势。
359	0	1449	1	1	0	0	0	3	破苍穹	产生一个10尺的气场，范围内所有团队成员<BUFF 375 0 desc>，持续<BUFF 616 0 time>。		孤剑破日势。
360	0	1442	1	1	0	0	0	4	冲阴阳	产生一个10尺的气场，范围内所有团队成员<BUFF 376 1 desc>，持续<BUFF 619 1 time>。		混元乾坤势。
361	0	1443	1	1	0	0	0	8	凌太虚	产生一个10尺的气场，范围内所有团队成员<BUFF 561 0 desc>，持续<BUFF 621 0 time>。<TALENT 2691 1 效果提高25%><TALENT 2691 2 效果提高50%>	<BUFF 561 0 desc>	雷剑镇魂势。
362	0	1450	1	1	0	0	0	6	碎星辰	产生一个10尺的气场，范围内所有小队成员<BUFF 378 0 desc>，持续<BUFF 622 0 time>。<TALENT 2691 1 效果提高25%><TALENT 2691 2 效果提高50%>	<BUFF 378 0 desc>。	玉剑碎星势。
363	0	1445	1	1	0	0	0	7	吞日月	产生一个10尺的气场，范围内敌方不能施展轻功，持续24秒。气场每8秒解除团队成员身上的阳性、阴性、混元性和毒性不利效果各一个以及敌人身上阳性、阴性、混元性和毒性有益气劲各一个。		冰剑囚龙势。
364	0	608	1	1	0	0	0	1	三环套月	连续刺出迅猛的三剑，每剑均对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点外功伤害，并续气一格。\n攻击技，能有效地为自身续气。<TALENT 2688 1 会心率提高3.3%，会心后伤害提高6.6%><TALENT 2688 2 会心率提高6.6%，会心后伤害提高13.3%><TALENT 2688 3 会心率提高10%，会心后伤害提高20%><TALENT 2698 1 伤害提高2%><TALENT 2698 2 伤害提高4%><TALENT 2698 3 伤害提高6%>	外功伤害：提高到<SKILL PhysicsDamage>点。	剑锋三现，虚实难辨。
365	0	617	1	1	0	0	0	2	无我无剑	需聚气，最少半格气对目标造成200%武器伤害附加<SUB 383 0>点外功伤害，最多五格气对目标造成200%武器伤害附加<SUB 394 0>外功伤害。聚气越多招式效果越强。\n攻击技，能对目标造成巨额的伤害。<TALENT 2689 1 招式会心后将给目标添加1层“叠刃”效果，每3秒受到额外的外功伤害，持续18秒。该效果受到额外的攻击加成，可叠加20层><TALENT 2689 2 招式会心后将给目标添加2层“叠刃”效果，每3秒受到额外的外功伤害，持续18秒。该效果受到额外的攻击加成，可叠加20层><TALENT 2689 3 招式会心后将给目标添加3层“叠刃”效果，每3秒受到额外的外功伤害，持续18秒。该效果受到额外的攻击加成，可叠加20层><TALENT 2698 1 伤害提高2%><TALENT 2698 2 伤害提高4%><TALENT 2698 3 伤害提高6%>	外功伤害：提高到<SUB 383 0>-<SUB 394 0>。	手中无剑，心中无我。
366	0	629	1	1	0	0	0	7	大道无术	使目标<BUFF 554 0 desc>，最少半格气持续<BUFF 554 1 time>，最多五格气持续<BUFF 554 5 time>。聚气越多招式效果越强。\n控制技，非常有效的控制手段。		绝圣弃智，返璞归真。
367	0	1446	1	1	0	0	0	4	四象轮回	对目标造成<SUB 896 0>点混元性内功伤害，并使其<BUFF 555 1 desc>，持续<BUFF 555 1 time>，并续气一格。\n攻击技，对目标造成大量伤害并使其减速。<TALENT 2671 1 会心率提高3.3%，会心后伤害提高6.6%><TALENT 2671 2 会心率提高6.6%，会心后伤害提高13.3%><TALENT 2671 3 会心率提高10%，会心后伤害提高20%><TALENT 2672 1 招式命中目标后有3.3%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2672 2 招式命中目标后有6.6%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2672 3 招式命中目标后有10%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2678 1 对定身、锁足的目标的会心率提高10%，会心伤害提高10%><TALENT 2678 2 对定身、锁足的目标的会心率提高20%，会心伤害提高20%><TALENT 2678 3 对定身、锁足的目标的会心率提高30%，会心伤害提高30%><TALENT 2680 1 伤害提高2%><TALENT 2680 2 伤害提高4%><TALENT 2680 3 伤害提高6%>	混元性内功伤害：提高到<SUB 896 0>点。	四象灵气，轮转归一。
368	0	624	1	1	0	0	0	6	六合独尊	对选择的区域内最多6个目标造成<SKILL NeutralDamage>点混元性内功伤害，并使其<BUFF 555 1 desc>，持续<BUFF 555 1 time>。\n攻击技，要同时攻击一个区域内的多名目标时使用效果最佳。<TALENT 2672 1 招式命中目标后有3.3%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2672 2 招式命中目标后有6.6%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2672 3 招式命中目标后有10%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2675 1 目标个数提高2个，伤害提高30%><TALENT 2675 2 目标个数提高4个，伤害提高60%>	混元性内功伤害：提高到<SKILL NeutralDamage>点。	六合霸气，纵横捭阖。
369	0	1438	1	1	0	0	0	7	七星拱瑞	以七星罡气禁锢目标，使其<BUFF 556 0 desc>，持续<BUFF 556 0 time>。任何伤害都会使目标恢复正常状态，同一时间内只能使一个目标被定身，只能对人形目标施展。\n控制技，能非常有效地使目标定身一段时间。<TALENT 2673 1 运功时间减少0.125秒><TALENT 2673 2 运功时间减少0.25秒><TALENT 2677 1 携带“七星拱瑞”效果的目标受伤害使“七星拱瑞”效果提前消失后，目标将被眩晕4秒>	持续时间：<BUFF 556 0 time>。	七星罡气，刚猛无常。
370	0	1441	1	1	0	0	0	8	八卦洞玄	最少半格气对目标造成<SUB 466 0>点混元性内功伤害，最多五格气对目标造成<SUB 475 0>混元性内功伤害，并使目标<BUFF 557 0 desc>，持续<BUFF 557 1 time>-<BUFF 557 5 time>。聚气越多招式效果越强。并且命中正在运功的目标能令目标在接下来的5秒内无法使用任何内功招式。\n控制技，能有效地限制目标施展内功招式。<TALENT 2672 1 招式命中目标后有3.3%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2672 2 招式命中目标后有6.6%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果><TALENT 2672 3 招式命中目标后有10%几率使目标锁足2秒，若招式会心，则锁足的几率翻倍。若无法成功锁足，则目标还会获得“无形”不利效果>	混元性内功伤害：提高到<SUB 466 0>点-<SUB 475 0>。	八卦玄气，天机难测。
371	0	1453	1	1	0	0	0	5	镇山河	产生一个3尺的气场，范围内队友<BUFF 377 1 desc>，并解除外功、阴性、混元性、阳性、毒性和点穴的不利效果，持续<BUFF 620 1 time>。该招式的施放无视任何控制效果。\n辅助技，在队友面临重伤的威胁时使用效果最佳。<TALENT 2676 1 施展后解除自身所有控制效果，包括击倒>		玄剑化生势。
372	0	1452	1	1	0	0	0	9	转乾坤	<BUFF 384 1 desc>，持续<BUFF 384 1 time>。<TALENT 2697 1 施展后解除自身除击倒外的所有控制，并免受招式控制，持续4秒，同时重置所有剑纯气场的调息时间>		灵剑应元势。
373	0	13	1	1	0	0	0	1	抱元守缺	回复内力		
374	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_2点气		
375	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_3点气		
376	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_4点气		
377	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_5点气		
378	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_6点气		
379	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_7点气		
380	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_8点气		
381	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_9点气		
382	0	13	1	1	0	0	0	1	抱元守缺	抱元守缺_10点气		
383	0	13	1	1	0	0	0	10	无我无剑	<SKILL PhysicsDamage>		
384	1	13	1	1	0	0	0	1	韬光养晦	韬光养晦_太虚剑意		
385	1	13	1	1	0	0	0	1	韬光养晦	韬光养晦_紫霞功		
386	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_2点气		
387	0	13	1	1	0	0	0	1	无我无剑	测试技能		
388	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_4点气		
389	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_5点气		
390	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_6点气		
391	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_7点气		
392	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_8点气		
393	0	13	1	1	0	0	0	1	无我无剑	子技能_吞日月_9点气		
394	0	13	1	1	0	0	0	1	无我无剑	<SKILL PhysicsDamage>点		
395	0	13	1	1	0	0	0	1	大道无术	凌太虚_1点气		
396	0	13	1	1	0	0	0	1	大道无术	子技能_凌太虚_2点气		
397	0	13	1	1	0	0	0	1	大道无术	凌太虚_3点气		
398	0	13	1	1	0	0	0	1	大道无术	凌太虚_4点气		
399	0	13	1	1	0	0	0	1	大道无术	凌太虚_5点气		
400	0	648	1	1	0	0	0	1	穿云	对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点外功伤害，并对其造成致伤效果，该效果叠加到3层后则衍变为致残效果。\n攻击技，能快速使目标致残，从而能对其施展大伤害技能“龙牙”。<TALENT 2596 1 伤害提高5%><TALENT 2596 2 伤害提高10%><TALENT 2596 3 伤害提高15%><TALENT 2602 1 调息时间降低0.25秒><TALENT 2602 2 调息时间降低0.5秒><TALENT 2610 1 伤害提高2%><TALENT 2610 2 伤害提高4%><TALENT 2610 3 伤害提高6%>	外加外功伤害：提高到<SKILL PhysicsDamage>点。	龙穿入云裂长空。
401	0	647	1	1	0	0	0	2	破风	击破目标护甲，使其<BUFF 661 0 desc>，<BUFF 3442 0 desc>，持续<BUFF 661 0 time>。\n攻击技，尽量在目标身上维持这个效果。在铁牢律心法下，它是主要的威胁制造技能。<TALENT 2596 1 威胁提高5%><TALENT 2596 2 威胁提高10%><TALENT 2596 3 威胁提高15%><TALENT 2621 1 “破风”附加“破防”效果，每层外功防御等级降低若干点，最多叠加5层，并造成额外的威胁>	<BUFF 661 0 desc>，<BUFF 3442 0 desc>。	枪划九天势破风。
402	0	646	1	1	0	0	0	3	定军	对敌人造成<SKILL PhysicsDamage>点外功伤害，并强迫其对你发起攻击。\n能保护气血值和防御都比你低的友方目标。<TALENT 2623 1 成功招架后有15%几率重置调息时间><TALENT 2623 2 成功招架后有30%几率重置调息时间><TALENT 2623 3 成功招架后有45%几率重置调息时间><TALENT 2626 1 调息时间降低1秒，招式有效距离提高2尺，伤害提高50%><TALENT 2626 2 调息时间降低2秒，招式有效距离提高4尺，伤害提高100%>	外功伤害：提高到<SKILL PhysicsDamage>点。	亢龙回首定军中。
403	0	650	1	1	0	0	0	4	龙吟	龙吟一击，对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点外功伤害。该招式造成的伤害受额外的外功攻击加成。\n攻击技，能对目标造成大量伤害。<TALENT 2598 1 33%几率使目标致残><TALENT 2598 2 66%几率使目标致残><TALENT 2598 3 100%几率使目标致残><TALENT 2610 1 伤害提高2%><TALENT 2610 2 伤害提高4%><TALENT 2610 3 伤害提高6%>	外加外功伤害：提高到<SKILL PhysicsDamage>点。	浅水亦有龙低吟。
404	0	635	1	1	0	0	0	7	撼如雷	使周围队友<BUFF 362 0 desc>，持续<BUFF 362 0 time>。\n辅助技，尽量使友方目标维持这个效果。<TALENT 2600 1 效果提高25%><TALENT 2600 2 效果提高50%>	<BUFF 362 0 desc>。	攻而必取者，攻其所不守，动如雷震。
405	0	653	1	1	0	0	0	2	徐如林	<BUFF 198 0 desc>，持续<BUFF 198 0 time>。\n生存技，在气血和内力不足时使用效果最佳。<TALENT 2617 1 成功几率提高10%><TALENT 2617 2 成功几率提高20%>	<BUFF 198 0 desc>。	用兵者，避其锐气，其徐如林。
406	1	13	1	1	0	0	0	1	穿云	疾如风时间内，穿云debuff叠5层，每层增加受到伤害1%		
407	0	655	0	0	0	0	0	1	破风	化身为虎，10分钟内使自身外功攻击提高10点，同时令穿云具备致伤效果，最多叠3层，3层致伤后会获得额外的重伤效果。\n致伤：使目标受到的伤害提高1%，重伤：使目标受到的伤害提高5%。		
408	0	13	1	1	0	0	0	1	徐如林	测试技能		
409	0	13	1	1	0	0	0	99	断魂刺	<SKILL PhysicsDamage>点		
410	1	13	1	1	0	0	0	1	掠如火	测试技能		
411	0	654	1	1	0	0	0	3	掠如火	<BUFF 199 0 desc>，持续<BUFF 199 0 time>，“铁牢律”内功下施展可重置“定军”的调息时间。\n辅助技，需要在短时间内造成大量威胁时使用效果最佳。<TALENT 2627 1 调息时间降低5秒><TALENT 2627 2 调息时间降低10秒><TALENT 2627 3 调息时间降低15秒>	<BUFF 199 0 desc>。	将有五危，必死可杀，侵掠如火。
412	0	656	1	1	0	0	0	1	疾如风	<BUFF 200 0 desc>，持续<BUFF 200 0 time>。\n辅助技，在需要制造大量伤害时使用效果最佳。<TALENT 2606 1 效果提高33%，调息时间降低10秒，解除所有移动限制，并且不受招式控制，持续<BUFF 855 1 time>><TALENT 2606 2 效果提高66%，调息时间降低20秒，解除所有移动限制，并且不受招式控制，持续<BUFF 855 2 time>><TALENT 2606 3 效果提高100%，调息时间降低30秒，解除所有移动限制，并且不受招式控制，持续<BUFF 855 3 time>>	<BUFF 200 0 desc>。	攻其所不守，其疾如风。
413	0	652	1	1	0	0	0	4	守如山	使自身<BUFF 367 1 desc>，并对攻击自身的目标造成100%武器伤害，持续<BUFF 367 1 time>。\n防御技，在你即将承受大量伤害或气血值较低时使用效果最佳。<TALENT 2615 1 调息时间降低30秒，施展后恢复自身最大气血值3%的气血值><TALENT 2615 2 调息时间降低60秒，施展后恢复自身最大气血值6%的气血值><TALENT 2615 3 调息时间降低90秒，施展后恢复自身最大气血值9%的气血值>		善守者，敌不知其所攻，不动如山。
414	1	13	1	1	0	0	0	1	坚韧	测试技能		
415	0	637	1	1	0	0	0	5	龙牙	对目标造成100%的武器伤害外加<SKILL PhysicsDamage>点外功伤害。当目标<BUFF 540 1 name>时方可施展该招式，造成的伤害受额外的外功攻击加成。\n攻击技，能对致残的目标造成极大的伤害。<TALENT 2599 1 会心几率提高2.5%，会心伤害提高5%，会心后有25%几率重置“龙吟”><TALENT 2599 2 会心几率提高5%，会心伤害提高10%，会心后有50%几率重置“龙吟”><TALENT 2610 1 伤害提高2%><TALENT 2610 2 伤害提高4%><TALENT 2610 3 伤害提高6%>	外加外功伤害：提高到<SKILL PhysicsDamage>点。	龙牙出时天下红。
416	1	13	1	1	0	0	0	1	守如山	测试技能		
417	1	13	1	1	0	0	0	1	守如山	测试技能		
418	0	638	1	1	0	0	0	2	突	快速冲向目标，对目标造成<SUB 431 0>点外功伤害，并将其击倒。\n能使你迅速接近远距离外的敌人并将其击倒。<TALENT 2601 1 调息时间降低1.5秒，施展后将使自身<BUFF 745 1 desc>，持续<BUFF 745 1 time>><TALENT 2601 2 调息时间降低3秒，施展后将使自身<BUFF 745 2 desc>，持续<BUFF 745 2 time>><TALENT 2605 1 施展后将解除自身锁足及减速状态>	外功伤害：提高到<SUB 431 0>点。	枪如奔雷，势如闪电。
